GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0	exp_10_smpl_0	exp_11_smpl_0	exp_12_smpl_0	exp_13_smpl_0	exp_14_smpl_0	exp_15_smpl_0	exp_16_smpl_0	exp_17_smpl_0	exp_18_smpl_0	exp_19_smpl_0	exp_20_smpl_0	exp_21_smpl_0	exp_22_smpl_0	exp_23_smpl_0	exp_24_smpl_0	exp_25_smpl_0	exp_26_smpl_0	exp_27_smpl_0	exp_28_smpl_0	exp_29_smpl_0	exp_30_smpl_0	exp_31_smpl_0	exp_32_smpl_0	exp_33_smpl_0	exp_34_smpl_0	exp_35_smpl_0	exp_36_smpl_0	exp_37_smpl_0	exp_38_smpl_0	exp_39_smpl_0	exp_40_smpl_0	exp_41_smpl_0	exp_42_smpl_0	exp_43_smpl_0	exp_44_smpl_0	exp_45_smpl_0	exp_46_smpl_0	exp_47_smpl_0	exp_48_smpl_0	exp_49_smpl_0	exp_50_smpl_0	exp_51_smpl_0	exp_52_smpl_0	exp_53_smpl_0	exp_54_smpl_0	exp_55_smpl_0	exp_56_smpl_0	exp_57_smpl_0	exp_58_smpl_0	exp_59_smpl_0	exp_60_smpl_0	exp_61_smpl_0	exp_62_smpl_0	exp_63_smpl_0	exp_64_smpl_0	exp_65_smpl_0	exp_66_smpl_0	exp_67_smpl_0	exp_68_smpl_0	exp_69_smpl_0	exp_70_smpl_0	exp_71_smpl_0	exp_72_smpl_0	exp_73_smpl_0	exp_74_smpl_0	exp_75_smpl_0	exp_76_smpl_0	exp_77_smpl_0	exp_78_smpl_0	exp_79_smpl_0	exp_80_smpl_0	exp_81_smpl_0	exp_82_smpl_0	exp_83_smpl_0	exp_84_smpl_0	exp_85_smpl_0	exp_86_smpl_0	exp_87_smpl_0	exp_88_smpl_0	exp_89_smpl_0	exp_90_smpl_0	exp_91_smpl_0	exp_92_smpl_0	exp_93_smpl_0	exp_94_smpl_0	exp_95_smpl_0	exp_96_smpl_0	exp_97_smpl_0	exp_98_smpl_0	exp_99_smpl_0
argR	2884.4875678173053	742.1342584277445	2558.899544150836	2254.7020809851715	372.4523365860828	1257.2079948951955	372.23587473704583	1413.3594311146308	2099.36359603772	1953.49406492356	1069.7859929706701	629.9771557575062	2102.3678489509985	2035.969917062415	900.822452261605	2242.060780781288	2239.7210264575215	1381.0212862731023	2761.2480082662646	2568.4836888407244	1100.6740754961572	2925.9393807707393	1641.1494939265465	1959.9432914969861	2975.0742145525105	849.4565682712281	2689.3703267649057	2735.7760617609047	880.5780845428243	1392.1256571229324	3101.6233491746193	1130.1376756193679	3071.853075438054	1039.9737277206125	2885.7567478928354	1045.4740253996506	2249.6782192864634	1353.0502134979265	575.959937291185	1166.7954717344865	3131.7766369577585	564.381457790645	1517.7209518255174	617.6095153521412	1202.6231920759128	128.4049823198172	2896.367171113386	2579.7617789616224	858.770455986777	559.7438966059508	831.512964733881	2516.351734669096	796.3997239857488	1655.4241157635747	1516.0035079155282	2773.0624135748253	1184.975212599077	1415.97911780942	1699.6927291961058	3226.6045012346394	637.2781180780606	3095.5652757600465	3178.307262046233	2974.3828487784435	2714.80909499535	1330.2450212472372	1091.2310748071827	2349.2442249039336	761.4810314260903	2473.5493433841766	295.6414936272289	2240.5657460103866	2196.1914931944966	2288.0050790068794	1893.52694429477	3133.178904768939	1619.1761845166889	2879.236520849784	1760.7381877409325	521.0056420771041	2894.2414517731686	1917.0519255615636	2343.353337007083	961.2862475476209	2305.8932019570175	860.4630467501526	2119.0280794801884	454.83600232284937	784.54138719204	1403.9701022388876	2476.173515196317	3067.2946194354054	1003.4540296285048	2473.777495194102	1242.8569120173786	2109.8055119286405	1524.7252181532433	138.25242223572835	1019.5617218449397	558.9363733407622
fur	2378.732627885438	1362.3667670257846	11725.830700170256	17327.302788331737	7183.656374116345	12647.283789107254	5933.227473320738	17006.46560446325	11424.294946673986	13718.32085943218	8980.917034748709	15848.699427133488	2418.1053738087403	1883.7032772685436	12618.704108536134	15565.562072129796	3843.0955183066	13329.96241562699	10077.430940519464	11193.689283265714	13271.074135745652	996.5004288466041	18126.755630035266	3255.251783556728	6845.577751962862	5520.680364532376	9971.314652061525	2137.537122157391	16292.460886219056	13811.134735025154	815.228381017948	16238.61351470432	9578.7200363149	3180.3862900811005	8824.60015870439	16197.553120271454	3338.045735592086	963.0528119074111	10159.645043522185	609.9364475025311	13797.99842317989	5359.623678897034	12110.156947399482	4841.804043057585	11276.356132685023	16185.96370333947	2135.6158467336777	16369.67928028682	6528.698281604791	11674.045506248029	5344.667033966147	8270.794865498234	5678.73425877799	11456.365320011173	14258.377463433639	13148.899698451562	8177.188143557456	17923.46317076982	5240.499665397327	14820.756418099414	3523.0842481163468	14653.071232829663	18130.73712552011	11647.171212911306	8717.243573899479	15952.049996501846	3640.409264908072	11817.056160548564	7863.826307874626	12244.51408296744	16648.137231200522	8161.478740603039	11901.331897872826	10130.82917667784	2669.6030448452393	671.3518552650038	17332.539091896488	15694.04646119946	18046.347861923397	18204.31144644125	7875.782950120746	11829.598425975932	10128.593154454296	9300.649562826458	16975.30753476793	14444.652329668703	5310.4746414925985	2874.222283195194	3975.5934921370317	12329.372203782355	10173.267828589505	9764.059020051522	4725.290311185917	1542.9296994284884	6578.190121349754	12884.588709504396	834.8896400913042	3979.1202671838155	15853.666013908345	14535.647796898973
fecIR	2793.167958535998	2817.0784027258896	509.921917566451	65.40874710959366	1702.3639148538118	610.351199495127	2000.681297984575	77.41562015312114	626.6751699283498	429.8717776399764	948.1418033135653	142.8435417955602	2755.864374346518	2805.0432512263187	647.2285962767028	169.12996367417102	2681.360415723713	366.5786672384067	1034.0268553602953	647.9520676558086	277.1829099066902	2822.4871157651414	6.562787360881052	2736.0911281327203	1846.9624830415307	2324.8928689039176	1026.1140286907594	2790.3607336742043	140.1620838189712	340.5364990660692	2823.2682665097227	100.93316208628104	981.2345728713884	2693.3103028837663	1199.8539414147458	130.56282551833485	2686.979966936291	2822.453349717936	927.3461494644532	2824.2404324336153	245.7275643234104	2304.450313027043	502.07381924709404	2353.9268506820213	732.8916698618376	110.12097367631907	2805.442176376399	122.21862387284722	1743.5673692452938	464.21809651995824	2366.9767320463025	1412.6579929533561	2138.544823937421	598.5889805472634	191.3198466399282	425.6291006568274	1510.715898690824	15.912949118786377	2260.2970034714067	302.76806773323614	2708.6562622509623	251.88771198669676	7.984592997396265	714.2038491657079	1315.3591578344308	129.21988110134618	2582.0236331072983	744.7338686405203	1346.946705047362	536.5750909016905	68.19881753725289	1460.3030485049685	657.3397489437571	1009.6207048781652	2737.7900060280963	2823.753251059127	76.05299012164197	158.15732624709543	9.717013613432753	3.8772401933857386	1613.108186885591	657.3368356389999	1124.9292172867836	983.8641529342684	57.213378561702044	270.0906468169815	2079.3702339720326	2776.9707177738487	2492.0166367499764	621.7312933366075	786.1912387402233	918.6202066523738	2533.2163400001714	2813.5271111763823	1942.7750690806713	332.4196814065334	2823.3284151331923	2684.0437077128704	238.8566363786257	246.84159009465532
nlpD_rpoS	10033.017702482963	217.10224230908966	1238.3255875130558	2397.7835508279795	5187.853792911235	3701.19984710501	1194.962289856126	3539.349009586533	979.7070773894578	2859.418163304687	9614.421344260407	3852.4846101005273	6442.70384760132	8208.619676951315	2925.172705357259	8367.230069264724	9291.915459390773	8482.926338835437	2840.342197537468	9770.08573335067	7333.842902095581	4879.021442409972	6016.952858702026	7001.044314021653	8714.756273184597	3729.6011312193364	3133.4676727317064	4956.884264777213	5061.093204879649	8779.472304006182	4581.123715975341	3233.140530828955	8107.523583583089	2315.278257939633	4484.039233355447	1542.0089515332763	7268.166782256931	6648.987569999945	6296.598817474719	9665.6379000339	6512.854185662498	436.7127341489882	3435.8118176268827	7802.598116267546	7275.437356193606	7182.223883326382	2147.31720986987	9506.86828430928	9266.499141570923	5936.233440716819	1069.468089811618	6769.478257374036	698.0619666837451	556.7196961972535	1616.7170636581502	65.76431370676397	6643.75793232916	2229.070733660347	9683.147172318699	1041.1245861713335	3155.1684613505267	7041.808728144081	6124.943706237704	2406.175940891526	6878.067418494002	8112.092407397584	1490.721824421378	678.9567961331418	9996.9675449279	3802.454995584391	278.76125724553873	5720.4267275493885	7994.244075283384	9975.640031274866	6928.944335027515	4766.513275743532	8696.473100721912	2572.6594764400597	7524.628721492787	4413.908085945226	9786.559384946355	201.46106655768355	5832.49973160661	6162.868119101556	8420.048273831952	656.8384045156927	9609.098764175555	8702.973352430756	1062.25854145929	8874.567148872544	10078.07609516314	7803.746159812289	8221.984298669215	426.0142601281255	5897.296442296632	5732.6133708344505	8581.194003015486	8637.735662732895	672.6188631924733	5277.74300159911
dps	17.659249404574556	4982.307720188649	4933.772518812012	4571.214646188785	1935.5403332993094	3005.1948487873	4937.758066803509	3508.4436595305865	4949.676055351784	4113.962123431258	82.91072754602553	3610.547193486709	969.3105924288499	496.9829823993077	3963.0970715678623	369.8142191776983	158.89475186404124	242.88612895384725	3962.259284039878	45.61371382820179	642.3084543030458	2702.9192514280667	1142.090813605383	622.0437358913563	223.59928428369915	3382.088739502708	3228.9316915275017	1887.8586519298221	1936.412677417511	206.10967960052884	2321.4879277677655	3868.3875410813675	412.22144228494653	4400.893807071767	2983.5993157225257	4864.488644321434	753.0281284683231	856.2527910287231	928.1285818952955	68.25804402426665	942.138812733799	4979.971650834959	3706.072254501702	440.5837619363254	729.7553524733647	861.9198212486008	4690.232511180062	107.28886653476928	121.35169869768686	1493.2485605695215	4942.370357435298	1039.943220112367	4969.9036898208215	4978.068531948685	4869.968294779329	4982.574135235972	875.4686714794941	4626.173855401542	54.52513639609476	4942.161924482713	3754.253591633896	802.6751829879418	1284.7653493438706	4489.2277482959535	929.981075667134	453.17322925726216	4767.485576826462	4974.007592597611	20.142003677388388	3262.7131882354543	4981.96394396776	1506.8712147868662	320.78346723320067	24.632922909491008	579.0088201593856	2144.081913528903	167.8682045738005	4165.939314634578	609.6673101494797	2400.914364299229	52.31112067375443	4982.35975317854	1536.2736038773116	1300.585933982166	433.18562766188654	4971.70205000256	99.5739228514397	207.42306212376238	4936.54158102154	139.30472044981857	8.837345725635373	474.77820610536253	501.88408367827606	4980.546298476804	1384.6607050696932	1500.9350439278821	196.93987726632682	177.63156445252872	4969.366521577623	1725.5008186299049
crp	7335.084231987932	1553.121113486243	393.7247446547415	8328.31473979412	787.950476332864	6179.57414604602	3884.7198348041657	8915.975647090088	6600.980759643159	2014.6169412822856	2439.010306114432	4526.0772754201935	3363.8120591477827	7038.68663053341	8795.865153483728	4422.433486246313	1840.061597094182	8571.590773986007	5035.124510501936	5082.855939997554	4784.5867940416265	3090.5643890773013	1086.7110310917608	1788.500018245509	7184.99965910763	6113.069410653949	4437.079605445221	8043.233506389412	3498.580814806071	8398.945928779554	7127.51425317742	2151.0066497095236	1986.4370576630906	5026.514430036465	3638.7826572846307	7958.1498524053995	215.81657122273364	8124.347534889801	2297.7189333406345	5208.903326637443	1256.6250835883593	7327.711308570997	4378.819036287634	6482.180771992501	7273.466016199391	8780.833932800528	5047.253612524929	8945.300857974991	1053.3152285097538	3489.2043512751516	2482.8000737867296	7092.571375605796	5951.763586000249	8845.424978008492	3833.4624929938327	8579.443075124738	7166.459308143985	8891.954728493565	4720.940412301736	8815.641967361693	6592.138263635785	2181.9426275675182	3765.4964940153372	1233.8319381586612	5942.034809653334	1792.7259503216906	3598.748733370375	1790.4321164306878	294.48050741221476	5908.403956730719	6394.1231668826595	1536.6112219627548	3262.5161965709744	5550.700012902494	5147.8605537550175	8588.526340906144	8602.105289902674	3981.677923784709	6839.05900301944	6713.725915153272	6342.989493195755	7740.773375112989	8186.104963217418	5648.574311978341	8668.926967887186	4128.604318725347	8998.959438860828	95.48918288347696	6821.090347127473	8732.747738242924	3092.2251284735266	3583.389729125227	3508.2527964606707	4686.348331291205	88.55769825513245	3767.175038304219	8949.683987295919	1023.2833401478334	6363.4142876606975	6654.411623900414
caiTABCDE	24.477133737954585	118.90599288013881	128.63278461699878	7.404062981797445	124.99741582697763	36.316319987031285	71.7341108575175	2.103720042292422	24.594473274530543	99.823796216423	96.12224494717809	60.845797619952876	88.91800304411512	24.62312336610771	2.9505893773622347	69.36828546353969	115.82710637887288	3.34071933524559	51.305015455610835	64.07725230697045	63.56431332455352	92.80136566893607	125.12923177541012	117.28688025054686	17.281236026165974	35.307475819396686	67.05735311230707	13.953931159465329	90.83693269360853	9.163755064418702	19.505990862038814	123.37272786702425	115.76549144801129	52.89539777387992	73.38417466321717	11.93376900617778	128.95538719710746	8.387876856664827	103.55097883575851	45.69608595653722	124.11297350326672	14.388605658607558	63.882381387599246	28.5666394505636	15.96820112151515	2.423157676456925	49.11860626845308	1.3437798632030662	126.15236636301115	86.92296680994056	111.982693181927	19.915152873414794	44.55971107290497	3.0676393777682467	83.17228943815016	4.0404562774567925	18.943125238612335	2.1602040554974256	61.77201994837322	3.596149485533109	22.68277347680593	110.22592212396283	64.74171218114367	122.19114677867982	36.97759281863205	115.20919810602514	83.88627118421995	117.90299531653459	128.84351997023268	34.069934872426636	42.13575102235565	114.77442340847946	82.52169708917172	38.64654526818454	46.00864767052466	5.3295069128396	4.273482711003502	74.30306028607075	16.094686849777045	24.747439848089915	30.25787858604985	11.645543155434437	11.396076493203607	37.80614586873866	5.337086897354828	59.46627345546088	1.0106597748122264	129.03778888603472	19.311640511069452	5.141977270677027	95.20971070075159	79.26034471307345	84.11064921287355	55.92850068155401	129.03761111720047	79.61427514235724	1.4101398851495137	124.99454192611326	33.97949929125897	26.52016398245353
glpR	2066.5833084333876	649.8393412089954	2570.0887863017915	1908.443479879497	2124.3108382600635	3133.621598992185	3851.009103258062	3319.9020311176787	4512.7593045093945	1987.3738538104149	2027.0428545944146	3945.2980692239985	507.8473668794001	2286.400440448805	5384.717348693792	5533.383356029786	997.3296868184185	2745.0056481165875	2519.7243074969642	5059.258892704042	3049.9215566373937	3459.263992637992	4303.624251255614	652.1335277101075	4779.956389893299	1900.1509059626637	5468.728303949264	5552.388962864336	2384.8113022962807	3717.7641397406687	5199.936204926701	5603.348036933901	3886.111411629747	3130.8243534648545	2711.6195938809096	887.5119364263459	356.1536081262157	1542.515454668165	3667.6039255556952	3607.4883559466307	3772.152935275078	4946.067659657333	2256.939661021278	3058.5591901082225	3310.422920491597	2276.3465544203896	5640.494309189211	5624.729989007601	5818.875367475475	5074.969843711343	1416.6815072708546	2769.904069858597	4318.798096964567	3945.2978218593216	1815.1961450797714	2015.361996743504	4061.7496960329145	3931.7295864124417	203.139118745164	755.5543699302693	1085.369631655263	2569.2448499430457	4824.187126362831	5228.164215848451	4892.903706035886	74.6144434950101	1503.32135788263	4885.15637537522	1803.6995525462194	4089.002798524852	2677.500128282989	5358.3610870842385	2947.5714726158544	3596.65658188662	5204.809369161255	4795.979662429994	4409.51892675731	198.27867758313616	3229.817812709364	4733.500760828432	5477.525229956064	993.7686229249762	3016.805229638806	2847.8429337000584	2003.7381499385442	3325.261876818107	5138.202263335275	348.649039316155	1559.6861371464001	1703.1873617429103	5516.128241478613	4553.910692126355	1768.8394797550066	4938.774597614245	675.0216546668124	497.7104210011598	3651.604896260926	4327.073879561538	3209.824031448948	1.121178146295146
glpACB	2443.3351877722976	3408.22056930648	1829.9174300834832	2574.5869500926215	2269.9587759323304	957.3682023566363	860.6861908580481	963.5130977351646	345.36832170069744	2521.1333120252625	2487.790397795326	436.95446632061044	3411.1291218823662	2331.0709636167167	230.45148374471282	48.54253902009121	3294.0237092868338	1406.7042564336773	1797.9238315085333	185.17755678956524	1818.3375918327588	970.0845780591263	377.730191291817	3392.418520255535	165.89332671015677	2649.1105466706895	98.0865259940559	80.70335523762736	2033.4430382828568	716.2020566001738	198.44394093684326	72.73869337697585	810.227665048858	1353.1927247849042	1526.3605143659386	3338.438566871745	3426.0667616938554	2920.1089637972736	966.2431707464978	908.1127501468046	721.4337452033924	220.34013050290847	1890.3855396945073	1237.959317587641	932.0603155446561	1905.4209876279651	76.55385886399914	76.69919892623422	33.411150042044234	114.83032501233278	2968.8370946379705	1447.4380328919176	367.4692546989964	637.2196771145685	2808.919918743923	2007.999528285866	530.8589527988983	852.4483302095948	3431.4998342624376	3373.757631806987	3266.7287565108754	1650.593938442185	327.0190682401285	227.5742917532661	358.3883102357415	3432.1559518650997	3087.834423577486	351.57033871406946	3068.687899401335	616.1659058316936	1885.9327825556256	107.78383588308536	1629.1498386578955	1135.8770430750835	115.87788872106165	231.88889325271626	304.3821495687176	3431.6517315553324	1011.6141991815427	282.274065781812	85.15346312455242	3331.890164060189	1647.1161643130308	1785.4687712512443	2178.30879064613	822.1323277109145	129.3854278651466	3429.0337061163505	2903.047683565663	2371.878158671488	66.50066868258632	298.30226441468756	2669.8663496590702	135.31933698169487	3398.423370454024	3413.434438686587	679.641210748835	604.7580474134323	997.665034288909	3432.1559518650997
alkA	7.826655204156958	1489.9180988826454	1432.893528111011	1168.0388068000673	607.3328038507515	821.0727438050213	1447.839724609943	1062.0842279038957	1451.55186086744	1323.134195159926	41.81681108307141	996.449729207879	424.40054505663795	200.63020679063504	1173.0463041864714	141.69566641356909	66.20153739810681	111.64016905521993	1114.0268145952796	28.740442097194745	287.3985370703336	750.5594763232723	418.2266840699011	231.6078568799849	99.76225083894526	948.3368579742655	1184.145880878311	706.2070201798972	635.6025640382552	97.81241914685299	549.0771513900329	1081.0533849436356	203.36959621633386	1290.1526682460992	911.8794034163184	1430.548425140347	274.59216358055903	351.3423166264267	353.8100420485745	34.68606621973054	430.4951477183211	1486.5704431955935	968.926881451514	217.00745649478293	285.88648592690845	362.4600058790798	1327.328067585987	55.2048006622159	56.368129795137875	469.7052065566312	1458.0094537211883	393.07362036667917	1478.090291948787	1484.5442670057864	1410.2643832364377	1490.6146578517835	361.45230522666134	1186.0045417330023	31.571879886800485	1455.584086040904	948.5593700931211	323.4924032064335	454.79000014541623	1265.6148308891986	383.3653764793217	197.04403992786288	1411.1066704076927	1480.5949161245655	9.575054772706665	907.2965339706732	1489.289177894285	498.8318581911092	126.79813987750836	15.243778396246517	236.0041951325516	754.7586820078915	90.98113789078343	1270.458168158068	216.19477936204802	737.5430381574588	25.976754000411216	1490.0292706944228	535.1016535956309	480.86313491513266	186.47229207358927	1479.311252410108	52.35573601884224	101.27555663478813	1450.9798061902281	78.28401851006907	5.465966833883957	219.970914981575	225.19048658519688	1487.274125616114	471.2053938626509	569.001978890941	94.35909171215482	84.88945558114148	1477.290137712308	592.7513325475811
