GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0	exp_10_smpl_0	exp_11_smpl_0	exp_12_smpl_0	exp_13_smpl_0	exp_14_smpl_0	exp_15_smpl_0	exp_16_smpl_0	exp_17_smpl_0	exp_18_smpl_0	exp_19_smpl_0
0	0.8305289218535914	0.44585915265960074	0.19627262050008396	0.9220137096845273	0.983680829710845	0.7858762335889726	0.21862482629350416	0.040822199941978915	0.8260640828871998	0.6907062367624766	0.46613500469283786	0.37584269496382167	0.1407218570716956	0.20474216256300765	0.009803502873531503	0.9401692671686059	0.6690094040091328	0.47287920796138344	0.1273225123971234	0.13229074128568472
9	0.02836062704516344	0.39075887809377763	0.9447240281114208	0.011343228258537183	0.0017319518670870038	0.0467936284736893	0.932935579581602	0.9998953135299681	0.02125750882881118	0.06622267750070418	0.29903094773277783	0.4728712597552063	0.9871444960800088	0.9433286318433489	0.9999995	0.006842598650812703	0.08771022857704042	0.29323675733305987	0.9876905689145932	0.98642733230909
1	0.1314767938248747	0.46743704393636515	0.6235717795856892	0.0667133660589344	0.23381136711840975	0.17506245426480835	0.42209268972996306	0.9923827133541804	0.33391283275840916	0.018473747332929412	0.752592491366336	0.27264909423715317	0.2573465508446711	0.6096773281683714	0.5797643207086667	0.29550557957136925	0.9804871207571431	0.5597533103804077	0.4227978637152834	0.5663924788764045
16	0.9587481803861662	0.3060440320812695	0.014570896493341567	0.9947087977601866	0.8685595365650804	0.8965639048379254	0.024461950775459103	8.620984197326584E-5	0.7206559078401887	0.9997013663596165	0.12765406280430175	0.45329790379095763	0.04363548246861856	0.012085980509644241	0.011352468451309498	0.6909417731741759	0.07396718052140117	0.2552717946534769	0.024860529590745483	0.010761568579306003
2	0.9875253734782744	0.30171999377088143	0.38138462903478626	0.5864472989196273	0.4014350037379563	0.6589697213680332	0.9092186801642854	0.8684889558070151	0.3877829052927925	0.2646445366474759	0.9320187936336611	0.9033250510882926	0.8239652305502205	0.10954829275856104	0.587457159351087	0.6043001359587762	0.8704140125076499	0.45708498095072725	0.5954634038524521	0.09524974572591158
22	0.03147569581932713	0.04715146566999458	0.04374030629438991	0.35263400023038455	0.01352440225846306	0.025104215315664202	0.01084800816068345	0.08723309524526829	0.4747899044002282	0.9539663726959612	0.020541486455551042	0.011246578514694324	0.027051128273288098	0.17201899702214968	0.07202519214916651	0.35215782026773995	0.020135886670342343	0.3452467056061194	0.06029292846014296	0.046932015705213555
3	0.8307953147293913	0.8050179133144376	0.4786436063348593	0.1838529569712335	0.024539359714423614	0.9960994581128662	0.36585226247109903	0.859024448073893	6.030767164629066E-4	0.4262508225853315	0.149401951146969	0.4457396392545421	0.055060782922019484	0.14589673211507848	0.8588267406879468	0.6069092774476386	0.7053878009460949	0.41610083458349467	0.1200893167396813	0.8045101371461845
12	0.08590009166160875	0.058610731357687976	0.5671189453630396	0.9899329190205898	0.9999995	0.0010028605761033225	0.860557672419514	0.032074618244498	0.9999995	0.7646525733530467	0.9973829366692353	0.6845948914011865	0.9999761419801712	0.997600100472228	0.06910730547137545	0.2859665846735547	0.15852652227448133	0.8232133514061718	0.9990810102816777	0.07988215810841184
4	0.3391564944426117	0.6477671094311601	0.2696100870469664	0.9929653916234773	0.48025081998517016	0.05651702025233222	0.978777967753711	0.6765392599714829	0.4778079594871227	0.6499999171947685	0.9747557928135151	0.33694613830150016	0.09467595162233874	0.6720330382593738	0.9143907313212437	0.9328405571011533	0.0788994940295938	0.401931239483534	0.9404936116432043	0.7898158869562738
10	0.7835282175080976	0.12878987376944337	0.9142999769715009	8.92145501450004E-4	0.3592161009446687	0.9997304634932555	0.002535402401673762	0.11455151389196246	0.40588035397178684	0.1429784690768122	0.0036040453227635352	0.6478777839382431	0.9976453071134225	0.14355939508813584	0.01256971122082013	0.009502976384356316	0.9982583223852634	0.5059436273293956	0.007952398457521773	0.05031748939822211
