GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0
0	2190.1985412177382	951.1872606143891	449.85654936102594	2191.196918569283	2304.496129295427	1803.798462371252	429.79561144755996	101.68583239660639	1990.1359433480125	1618.333626295562
6	335.05159057643164	6880.568192012801	8716.81318892483	518.4795260398158	84.66457885886786	2196.3278657340916	10070.644736947095	10771.887442477762	629.0280362693711	2000.9380124953586
1	2812.6486070297065	8453.742716243753	12074.183448488866	1299.6623594285209	4468.009336944472	3182.658826516939	7156.600750674895	18738.657354433533	6875.619606307856	370.7742527230484
4	3781.8385040425505	1855.6615143957742	818.6166813077812	3794.3052710179895	3630.5707514056926	3742.6467484829054	1708.1433768775253	3.8466612083477707	3109.375945835006	3795.080395239392
2	966.1938446448156	302.33427606394565	396.8891373986123	550.6517232773467	399.70499066822316	637.7734713970523	896.1129968007976	874.1417319070749	352.5940282037025	279.5608386852185
20	66.78471264100072	471.6868419173618	23.904204864067438	684.6406869164985	492.29730301001473	30.815137090212232	53.77985870121661	31.789202498174475	558.7099558218928	975.4717010747293
3	1886.620768871545	1610.5470346214595	995.1539287767598	390.52286546234325	58.37442085745576	2135.215969530554	761.7754906910307	1741.2567962230075	1.2811787656258466	922.4472901974258
22	708.0510415165406	469.3125110892539	976.1984409711364	1567.0605478309053	6233.884046783891	207.7363281885125	4068.6892310680737	345.04331404260535	969.3477583493601	4812.602763034834
5	854.2901369040608	1688.2233217766945	761.7424779193026	2524.223817521085	1191.6843067799628	141.08919795719882	2485.9834221470132	1757.0273311026324	1240.5180586140352	1784.0737363042392
17	3106.1175186918276	1396.971373823998	329.7168418102721	3105.94017007711	3106.1175186918276	3037.2926100589502	88.40014871616168	8.306078558074683	3105.575090171552	3080.8186941843032
7	1054.558865481893	1707.232977707475	1207.495790770875	3383.0344595413508	2256.635259119296	870.3372462692934	4346.88000545358	3087.5036481466586	3185.2503260741278	3714.308158743119
10	5648.095291402466	4740.879918697715	6034.531544485441	363.0491008679371	2538.3363601569026	7976.497301236452	7.922808753934381	555.4156847286976	411.5159245786688	245.21944087407317
8	2705.7653363048053	4014.7212958145515	5423.127784963059	826.9104970778246	4535.485423556141	4336.546918767911	5529.737927076273	1188.958062782445	2459.3294365971965	841.5505122911461
19	207.78668838378357	259.2983345703648	763.538006538616	1769.3638452233824	1178.3528882707835	1120.6967684521871	657.017442358272	308.5664567686003	152.63398313452015	3677.009554775247
24	3255.321951220441	140.77948883489336	652.3272100252093	516.1202986045737	1121.0622921149277	1362.9254750725884	713.4806198530406	343.86985303936456	691.110369225316	6491.860176212782
9	241.1850331129427	269.2968337426572	343.7114128426325	354.10120621558934	74.1522254580186	297.94418262580893	107.14352197868234	272.6162764991646	424.76191124452095	103.87675253559144
18	1553.6807026294455	1003.6437356520252	687.2689704138264	701.0367693550662	4460.0293362613675	677.347284165194	3743.271474152805	1109.0563314757096	19.59365108203778	4740.792996499257
11	962.4676247470413	1321.8752125277067	1298.3771316606935	281.68519409410004	571.2417500988083	986.3145764423671	252.10942625059207	315.86677783993423	171.99133278160141	37.4744074536052
13	6.923266465940394	23.118415684059315	125.04153417429183	584.1420552842375	529.4036737871814	72.00448441012877	870.8888432556994	448.6189736733354	845.5260313845438	935.7472840569878
12	16.356596856700293	183.49107549600097	612.4350389544426	654.5581207139361	881.2084003924316	355.3203575358033	988.8328448492986	501.6150062718887	794.6220321998962	877.239577784673
21	20058.22259644925	20058.22259644925	19973.806328422546	5219.250659337608	4681.959656796095	20035.556057612976	591.5730031446426	10742.943070914365	1298.1195093867175	411.3648757546949
14	222.519953399882	830.360218619636	413.27758866655284	277.2995875439758	852.1804293818283	548.0145854254114	297.300740880538	327.034377187986	102.24778088289077	101.67353859713164
23	6376.263889286595	318.9729131462548	4213.894935781664	7571.077795923402	331.4176541451666	2023.6861352839824	5804.499557292897	6690.382987536911	8207.824399180272	8202.434056413726
15	1285.3311419110823	10145.323803608784	1562.4339488736314	10330.364390721666	2851.6328383860928	1834.0682296486625	1892.7840454261795	10709.573389391157	9433.141791352951	2373.873108726992
16	495.6685145229621	680.3232680162109	2665.194422931474	1078.4712475801869	2690.5618970004225	1757.5732141824994	1731.366783970329	609.0714153058875	184.98913233574712	2450.747485304361
