GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0	exp_10_smpl_0	exp_11_smpl_0	exp_12_smpl_0	exp_13_smpl_0	exp_14_smpl_0	exp_15_smpl_0	exp_16_smpl_0	exp_17_smpl_0	exp_18_smpl_0	exp_19_smpl_0
0	0.8616053322875203	0.1970207956839913	0.0323714670778955	0.25116082588156746	0.6863225653110847	0.9222376557632895	0.8993067262020109	0.4516738251753008	0.5995252906262574	0.2811908573599305	0.19030689293045902	0.7523850746819216	0.6473012858107504	0.176561748372432	0.5325519869538112	0.4891729443630941	0.7468313586449713	0.2015064336487561	0.003110424055606242	0.25110711905642275
5	0.10351105379786955	0.2716163219929639	0.9276036977049786	0.9084349214150707	0.09462511933618699	0.07381866588768113	0.08054695113998867	0.03399307604411425	0.26055779549162367	0.30017524572420373	0.9775480522831317	0.040487182678488026	0.19570629885258808	0.5019430951734546	0.5194239922307042	0.030684963109200693	0.06695448179929593	0.9566029966050085	0.9334683750626666	0.9677231164036194
11	2.9015405984716015E-4	0.8432545093658241	0.01999020564233439	0.02756173445063812	0.015291581095716555	1.8632680982639535E-4	0.001368533374868981	0.21141392359705138	0.06499130512992822	0.818963416527256	0.018389243413060207	0.010829604131217127	0.09603621238940235	0.07139476588347887	0.005303444703231079	0.06270528145595516	0.004587426638824922	0.003050288132029076	0.0511047378898209	0.004523995324430377
1	0.11352624925356274	0.02118422575900802	0.8286600676868258	0.6546552932601744	0.9607017679079958	0.2987282695998329	0.2377637471700956	0.08365052427093643	0.42880353199370425	0.1816486218072291	0.7819123539352328	0.22834435658512547	0.04572339840135999	0.985050881485048	0.1619610297868681	0.15167128137960548	0.13858234701848854	0.00176172319979692	0.2674048609140875	0.4770063096626619
18	0.11101012204195954	0.9994742751867449	0.01130020842594164	0.027923485988996074	0.0018817892289536983	0.09009260364840116	0.09680562193699845	0.1733714870332306	0.06444619525780752	0.9569917452207166	0.01563852973687472	0.10060538271663	0.11808212294250398	0.0011570937464397328	0.10528372870510533	0.10770114458948947	0.11124366643765334	0.11063250876758739	0.0946833480954207	0.0546719582049988
2	0.9870260684900072	0.3238504365908616	0.7370225565639431	0.7315014250479871	0.3844793771472876	0.7693086465506258	0.9365478726602804	0.07106121920774595	0.5261504686524978	0.33842736205851986	0.9080843531861117	0.30451114496437615	0.4696278137385221	0.41732813507091715	0.9611805187572872	0.09873000438963603	0.3572892372591322	0.8274611485450606	0.728507610324378	0.9879491360682526
8	0.07132358935482827	0.7580990334645307	0.18797844652894974	0.23186279603207147	0.77470964586032	0.19906002919931312	0.10144038505455981	0.9987098737501007	0.4643531012687758	0.8626824636468949	0.04587969717952505	0.19222963307236185	0.5115825020786798	0.3029851071455259	0.06799798731349405	0.2730952039727678	0.7901017333006651	0.043125794030321074	0.04307981030975823	0.07153053677652599
3	0.7682960057197225	0.19409765847139718	0.7310672180909504	0.7277251737146744	0.7178451418443271	0.9419639315549898	0.49395166819588204	0.5253066526011935	0.43203936547592386	0.19338590185837637	0.5974644746737807	0.25901084086291115	0.02304091439804795	0.6185090776811545	0.6102698339681075	0.42590056113198715	0.8992240100966838	0.9174525505745268	0.35505786271862283	0.8589777371783656
24	0.07322091514255427	0.8885803449408016	0.09760987371230817	0.1029191680615336	0.10670775150995562	0.013521491031498372	0.30692823699422994	0.2655058759815719	0.4170312663733181	0.8864458551816401	0.19607954801785005	0.7472897076297975	0.9996264627978345	0.1675508896708448	0.18025691157238394	0.41782764603053724	0.02556770898197186	0.01798601750806836	0.5482649602929762	0.038639972321056586
4	0.3363006177241666	0.11842608945763379	0.7842936231949027	0.534660505114255	0.25504412201965004	0.018285577836350188	0.7606788397233628	0.9476745243315331	0.3679916839137566	0.5943181573383147	0.7581335183897117	0.3839172042364881	0.4718345693186596	0.11894229016465842	0.42560497044830586	0.3097447453216629	0.375716697978463	0.7607798368341763	0.3954833737084328	0.9050377182154222
