GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0	exp_10_smpl_0	exp_11_smpl_0	exp_12_smpl_0	exp_13_smpl_0	exp_14_smpl_0	exp_15_smpl_0	exp_16_smpl_0	exp_17_smpl_0	exp_18_smpl_0	exp_19_smpl_0	exp_20_smpl_0	exp_21_smpl_0	exp_22_smpl_0	exp_23_smpl_0	exp_24_smpl_0
0	0.8616053322875202	0.1970207956839913	0.0323714670778955	0.2511608258815675	0.6863225653110847	0.9222376557632895	0.8993067262020109	0.4516738251753008	0.5995252906262574	0.28119085735993055	0.19030689293045902	0.7523850746819216	0.6473012858107504	0.17656174837243196	0.5325519869538113	0.48917294436309405	0.7468313586449713	0.2015064336487561	0.003110424055606242	0.2511071190564227	0.772765799895292	0.3632470567540365	0.026402054479094758	0.21840823818100924	0.6827869301816846
5	0.10351105379786957	0.2716163219929638	0.9276036977049786	0.9084349214150705	0.09462511933618696	0.07381866588768113	0.08054695113998867	0.03399307604411425	0.26055779549162367	0.30017524572420357	0.9775480522831317	0.040487182678488054	0.19570629885258814	0.5019430951734547	0.519423992230704	0.030684963109200696	0.06695448179929593	0.9566029966050085	0.9334683750626666	0.9677231164036194	0.13498208828678135	0.04769723960627607	0.9364160835845364	0.9151895487056628	0.24228738977599856
11	2.9015405984716015E-4	0.8432545093658238	0.01999020564233441	0.027561734450638135	0.015291581095716558	1.8632680982639532E-4	0.0013685333748689817	0.2114139235970512	0.06499130512992822	0.8189634165272561	0.018389243413060218	0.010829604131217132	0.09603621238940234	0.07139476588347884	0.005303444703231076	0.06270528145595516	0.00458742663882492	0.0030502881320290764	0.05110473788982091	0.0045239953244303865	0.011443891221793128	0.5282768743243383	0.004322505491390617	0.05197381250617965	7.214937821916023E-4
1	0.11352624925356272	0.021184225759008017	0.8286600676868259	0.6546552932601744	0.9607017679079958	0.29872826959983284	0.2377637471700956	0.08365052427093643	0.42880353199370425	0.1816486218072291	0.7819123539352328	0.22834435658512547	0.04572339840136	0.985050881485048	0.1619610297868681	0.15167128137960548	0.13858234701848854	0.0017617231997969199	0.2674048609140875	0.47700630966266183	0.07672975307431334	0.9579368658662866	0.07123527057050374	0.6602932351792264	0.48319955143365445
18	0.11101012204195954	0.9994742751867449	0.011300208425941637	0.027923485988996098	0.001881789228953698	0.09009260364840117	0.09680562193699845	0.17337148703323055	0.06444619525780752	0.9569917452207166	0.01563852973687472	0.10060538271662998	0.11808212294250385	0.0011570937464397328	0.10528372870510533	0.10770114458948948	0.11124366643765335	0.11063250876758739	0.0946833480954207	0.05467195820499881	0.11228882846668543	0.13998228982734812	0.10960969717754913	0.028943259116142074	0.055905634324780976
2	0.9870260684900072	0.32385043659086155	0.737022556563943	0.7315014250479869	0.3844793771472875	0.7693086465506258	0.9365478726602803	0.07106121920774595	0.5261504686524978	0.33842736205851975	0.9080843531861119	0.30451114496437615	0.46962781373852214	0.4173281350709172	0.9611805187572872	0.09873000438963601	0.3572892372591322	0.8274611485450606	0.7285076103243778	0.9879491360682526	0.6105497541349775	0.12945869702151142	0.7552244055100156	0.7437614147385053	0.7493389427468872
8	0.07132358935482828	0.7580990334645307	0.1879784465289498	0.23186279603207155	0.77470964586032	0.19906002919931315	0.10144038505455986	0.9987098737501007	0.46435310126877594	0.8626824636468949	0.04587969717952504	0.19222963307236185	0.5115825020786797	0.3029851071455259	0.067997987313494	0.2730952039727678	0.7901017333006651	0.04312579403032109	0.043079810309758264	0.07153053677652599	0.20157823293530736	0.6499996392893894	0.03972119498693614	0.17955262237756145	0.18058964369104993
3	0.7682960057197226	0.19409765847139715	0.7310672180909503	0.7277251737146744	0.7178451418443271	0.9419639315549898	0.49395166819588204	0.5253066526011936	0.4320393654759239	0.19338590185837634	0.5974644746737806	0.25901084086291115	0.02304091439804795	0.6185090776811546	0.6102698339681074	0.42590056113198715	0.899224010096684	0.9174525505745268	0.3550578627186229	0.8589777371783652	0.24416395555102044	0.08695966322566558	0.8637281257461207	0.5422570299909878	0.9424518182735065
24	0.07322091514255423	0.8885803449408016	0.0976098737123082	0.10291916806153362	0.10670775150995562	0.013521491031498372	0.3069282369942299	0.2655058759815718	0.41703126637331817	0.8864458551816401	0.19607954801785013	0.7472897076297975	0.9996264627978345	0.16755088967084478	0.18025691157238402	0.41782764603053735	0.025567708981971863	0.01798601750806836	0.5482649602929761	0.0386399723210567	0.7808753211291146	0.9846855964625973	0.03588724088073802	0.25178209874759755	0.01309273756503567
4	0.3363006177241666	0.1184260894576338	0.7842936231949024	0.534660505114255	0.25504412201965004	0.018285577836350188	0.7606788397233627	0.9476745243315331	0.36799168391375653	0.5943181573383148	0.7581335183897119	0.3839172042364881	0.4718345693186596	0.11894229016465842	0.42560497044830586	0.3097447453216629	0.3757166979784629	0.7607798368341763	0.39548337370843273	0.9050377182154222	0.46295033300478905	0.5583594277746673	0.574428658694544	0.9208832347998562	0.07798741420237629
15	0.6866549284658949	0.9960672699815252	0.028429554632797668	0.19455219597823062	0.8907264903200828	0.9999995	0.037760691476265526	0.004009517970907786	0.5562638986607288	0.12395582110121886	0.03780150774849926	0.5428347880490068	0.30035899382654535	0.9961108714774032	0.3995719141285703	0.738359847310656	0.5700369836495645	0.03316523523054229	0.504555397550981	0.00914196481627493	0.3253911865081005	0.17160671274207437	0.15096728676878338	0.006738401691751027	0.9994146217625386
20	0.901639959202799	0.7777489550919954	0.04924356001375722	0.002408720400765688	0.07536693346262147	0.41914033429014047	0.08268229761482775	0.9992725607554955	0.14487581430636537	0.6688325600306773	0.032985172506148984	0.994274831673829	0.9044762470326778	0.2996254910625997	0.2890833053454234	0.7065738635382436	0.9971591927956717	0.002177877508754599	0.01176157834008429	0.002195096378389285	0.17830213737957876	0.1913979649036866	0.002743651527688311	0.03927699395408213	0.82705540884053
6	0.27457579207938465	0.32920660493901915	0.34759389325472195	0.08163589093467705	0.16196858427994756	0.09562511361882796	0.12430201065082441	0.0588034180604742	0.2917446510121728	0.10384164891662243	0.5604105171640835	0.836492583719378	0.34284458688068997	0.6231427251038972	0.3647921463657863	0.7404207925399401	0.18637178110286678	0.7012905813662014	0.8289433229601394	0.28941461353783604	0.5510720453991875	0.45684575138533096	0.8338432803528479	0.3237183232887213	0.3407370803373111
7	0.4946895491293344	0.19507218093170192	0.8715748858608754	0.761720807348079	0.11156621213407533	0.4563156297832339	0.3063973854677563	0.022685374786620402	0.3606609943643218	0.7381625676233753	0.32306473846700834	0.03360672169401674	0.17915920836750124	0.7456514137040892	0.6966384750910442	0.2811076618298816	0.1465227800479003	0.1829989728425334	0.831817466932096	0.15303797061788937	0.2289669145535002	0.3855041556317959	0.5741847204891762	0.8012097250456068	0.16757057991548938
10	0.40460901987137665	0.8567468523352757	0.06100089240386386	0.13383625184919717	0.9618913293415741	0.45816915298273697	0.6864641124208575	0.9987219067762586	0.6021082127395444	0.15770570846657747	0.6727500798621309	0.997074735872447	0.8980366451457201	0.1384452181631098	0.17328174133716737	0.7444152084074306	0.9319884882896381	0.8869355113782245	0.08897963121983389	0.9230053491887757	0.8093426251872036	0.562317464347867	0.2813020296083255	0.09444542031727293	0.9229180788622869
17	0.5084273122403319	0.9533448490789566	0.05990295475812022	0.14465098453252867	0.9922337789030872	0.5786396382134124	0.8388829312123856	0.9999492828626633	0.7386261243854019	0.17744374544827488	0.8188358402833762	0.999834108805978	0.9668204147328713	0.15003917233445432	0.19294937298220274	0.8642554236921247	0.983078869822444	0.9653755512512977	0.09057419156828117	0.978268810094744	0.9213578067213828	0.704037826663264	0.33391022816520377	0.10068092256892887	0.972649861637711
9	0.5974561545417477	0.8071619487307975	0.9740909106035973	0.8130940705751951	0.7681321310545116	0.2978837569286658	0.18697640972903345	0.3500690562045585	0.6017113987129128	0.8210094050779928	0.7325348764415388	0.27475031568417735	0.3972754519002348	0.27146150531243607	0.5924239278174729	0.40031171729189263	0.27594851733257353	0.863346777470772	0.6337384779231799	0.57549993156829	0.5161104376921163	0.1273813574953951	0.43110167436890556	0.9070711648398004	0.28106949902847556
23	0.7130124758166403	0.9060038541320186	0.9921277749340522	0.9289330010398031	0.8794607818627617	0.1889166963319167	0.05076960294455385	0.2835681557234887	0.7521657582234262	0.9262290893019258	0.8624812704552344	0.1534502252831798	0.40227112860549225	0.14782071946547054	0.6888430627513372	0.38986473349549977	0.16040877744482882	0.9510499746953093	0.764790128690044	0.7141290158678919	0.5927535409398492	0.016150810118783956	0.4601183954778629	0.9674846942576544	0.1625772221216266
22	0.7046060602613002	0.02839224425579099	0.999961226948738	0.9983055054299257	0.0056422678536299	0.5338538237824658	0.12644220666734135	1.67894985719524E-4	0.21440373670732815	0.9959751839889248	0.1474666874965347	3.8398613032309325E-4	0.020840919798284296	0.997854758579738	0.9930354482144561	0.08718756925200717	0.010683606680983511	0.02210533535757187	0.9997648270071973	0.01391243516262148	0.04267865489461533	0.317230374664174	0.9333854981351071	0.9996355392456053	0.014636878237593718
13	0.9999995	0.047723888777264564	0.9998325909042358	0.9995783149088312	0.9999185934247969	0.9999995	0.9999995	0.8668136071531801	0.9951486467058782	0.051817059107345353	0.999867971634833	0.9999699824371338	0.9839313007455082	0.9930914642797866	0.9999995	0.9953344245636147	0.9999995	0.9999995	0.9974421023129498	0.9999995	0.9999629780464172	0.2785444869620724	0.9999995	0.9973604225927345	0.9999995
12	0.7321848100826974	0.6729074874312014	0.09136832555733848	0.5805951112364355	0.26190064388236767	0.33153328575673185	0.7868447870984152	0.11406327648377146	0.25732704861638744	0.616642327815322	0.01758151450817014	0.051197818751977965	0.9707255701693782	0.9537266394974093	0.9684812221116592	0.13982591110089454	0.24830122548315534	0.19964112182824612	0.522351585822935	0.9157851687720219	0.6511953968352208	0.9218465262228115	0.245159197543777	0.9475338739834269	0.8013667941619554
19	0.005205756767803655	0.20509493157096303	0.9625585446670009	0.22688873349448466	0.9138713393274336	0.7538306437426161	0.11297207994576476	0.9325162299342653	0.07253846373620076	0.017318829873747214	0.10185552910424234	0.9583994415448623	2.9238465510971346E-4	4.999461160964062E-4	0.04647065322519054	0.050798685245353144	0.045896857817976915	0.047188373626002485	0.09723133830976828	0.001142400645715875	0.008884898539515648	0.06369017093911929	0.07923123020964812	0.009619890349882943	0.012099832366557896
14	0.01726359551545091	0.9925962116076045	0.7564921579797639	0.508736297956309	0.8676127453270553	0.6914136983810549	0.787202292620251	0.7139549295062336	0.2193036081414239	0.19636864610037225	0.24080007076093807	0.741634615766361	0.0034517947495350107	0.013328619719321054	0.6839470493303665	0.11074752255782609	0.012355372378235491	0.03309037234497503	0.31583636831144746	0.12578965479690019	0.09873319890433525	0.9793965846019245	0.22461247471418147	0.30695862127908236	0.26325500884772834
16	0.30962375468036124	0.01982470047550614	0.3086773898810871	0.9320646484291933	0.9507082292778336	0.5720861787606747	0.9092413484438059	0.08346658656925807	0.7435876984461343	0.27776562721769926	0.42643800670971305	0.15107821732308455	0.1817382331231172	0.04967632045466489	0.2800658436073806	0.43137752335379514	0.03678339347865942	0.9012311824481988	0.6718501787951697	0.8824664301874956	0.7589325689445888	0.7374783963310787	0.8826460596490336	0.43692477302606764	0.21702817193746668
21	0.041877970619755824	0.1272424757317218	0.9999852412185669	0.9999995	0.9998917656383398	0.7949507072620685	0.9998352319341911	2.2804800096819556E-4	0.9980708148641656	0.26242101231496445	0.9999995	0.0018790462577813012	0.03474326344565043	0.9419155319181773	0.9469392776961357	0.21978113753860154	8.872023516240411E-4	0.9999995	0.9999995	0.9999995	0.9946643958200018	0.9923561968071066	0.9999995	0.9999995	0.08357072969026738
