GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0
0	0.850325279008142	0.34679126610713595	0.5453653910172628	0.8022849646906802	0.3272921310869564	0.6246320249698076	0.827042449579184	0.5055188980862504	0.5800780005776737	0.17251476770727212
22	1.1661004583954684E-4	0.06973926920018776	0.013601167140755752	0.028948803153828785	0.7735250232741849	0.0035054277297730816	0.06018477250978439	0.22181461145240133	0.0013369776522970977	0.10700242592367548
1	0.11236785446395768	0.2643226497427994	0.9344985680585803	0.023208347988041073	0.7376062358173651	0.9069369634930525	0.056812004559853954	0.11293574151247245	0.9368233981382864	0.4025384445384266
21	0.9950172045760532	0.8746880798781987	0.010968041369014888	0.9999995	0.0759833781090192	0.014980726121708334	0.9997223940723695	0.9950612012197845	0.010031456361127232	0.5452309783376902
2	0.9876018385227928	0.12132664988033498	0.7210586567214423	0.4078372626541681	0.2327762380077539	0.8903017288735728	0.580855885465341	0.19963317714170722	0.9186452192666251	0.3270481796080543
10	0.0013687515031000266	0.9975303776411647	0.07970090559171084	0.5828021471309015	0.9509722438766407	0.01634923438527969	0.17937868982663482	0.9753166507646052	0.01198749572494922	0.8105044386756012
3	0.7658738662374723	0.4568351525394167	0.33615326003622864	0.645129075188156	0.6634674779208675	0.8921484463350232	0.20143730252960268	0.4169209336061549	0.3308275863406198	0.8434648286852172
9	0.14396745435095584	0.5002066793513529	0.7133964279288227	0.23427714176791364	0.2313644545083859	0.051690291106049606	0.9128608373347388	0.5638247385308258	0.6886631337048083	0.09835270438405354
23	0.9304205846357897	0.43785403202921946	0.14483504262745187	0.814415962984184	0.8254392437983337	0.9752894375040845	0.014236674457908919	0.3207131108298447	0.14012845057477052	0.9513883843163047
4	0.33342936618996616	0.4601090329191326	0.11686933269148664	0.41732422697596083	0.7113771838922608	0.4037832351793911	0.9867111924355657	0.2730770555513326	0.7582690835123983	0.897837409800407
7	0.2693021767065558	0.45147341830343274	0.015851771363097043	0.36384359818032036	0.7953974231006478	0.3851812672499919	0.9943445564497906	0.12976430299591443	0.8579302591525579	0.9370996253087861
5	0.27156876365763993	0.6549838355136	0.22410744610727518	0.6368330265897872	0.9324496227800301	0.8656875973532531	0.9906335961298103	0.842112505975747	0.29212123972399423	0.4852748488762435
14	0.9138485808506845	0.22584678011615836	0.9482816419880266	0.2687111585955577	0.1511226192709362	0.020211251972621802	0.10722273971564514	0.007205139665493055	0.8783155884580448	0.4709322754379033
6	0.4891509344416978	0.3114484365804452	0.3994699485477873	0.22166286427016485	0.10985085044896538	0.4568602532299548	0.6424212403296448	0.29334613667691595	0.48029053776921454	0.7473619262781009
15	0.5638775866541863	0.826947356462779	0.6973429741306361	0.9425387257569169	0.9923325453016681	0.5979416261311894	0.28883228689169677	0.8723487938653186	0.5140047057445648	0.16114492685761203
16	0.7446632121936284	0.36014888606924395	0.999853750431665	0.5446445853982241	0.058176333123864644	0.5347277301323486	0.001191324330245234	0.9598981611058091	0.03818615857683972	0.01513417889859057
8	0.6032259470328455	0.540519228936608	0.7135713252291535	0.7902291557664064	0.37611094632436015	0.834885356510272	0.8577916072565371	2.7605789973732405E-4	0.29182791993999535	0.7429094803007535
12	0.10977621442698794	0.19264920600332255	0.05446050816907038	0.0314446319890759	0.6202589682051828	0.014946372598529835	0.021282014275167134	0.9999995	0.807737845950967	0.04270687740067565
20	0.9666652639419394	0.30978799032020027	0.09259110728725371	0.8539651165722275	0.850634227266833	0.9986865507333423	0.015313313898293495	0.2018530021377402	0.09887395276193633	0.9900242228588421
11	0.7107252396745842	0.4454515183962849	0.3548414328238826	0.5539882242184588	0.008449598635980512	0.7737933348515673	0.02840860102102959	0.40716163354519935	0.28495185579742077	0.6759628268870885
19	0.29174760881731515	0.5432076015126217	0.6839565996180891	0.43235347610255814	0.3230351115552239	0.2608205822734572	0.9982945973685317	0.02847406052080703	0.09435946498620333	0.33206356736328435
13	0.01796275903205414	0.48167909089888017	0.008160588876768451	0.44383195247944557	0.059760946365155276	0.8051495322256993	0.290628782463815	0.98483987545403	0.11575067721590808	0.38920574414417
17	0.3053564806066073	0.34432776173159974	0.3579633505004045	0.6322565442076891	0.7884002315229853	0.730332139655454	0.9678917229109084	0.6205150064798582	0.0634608446603519	0.5980788611847767
18	0.11590621011359534	0.4317161656226493	0.13620160060346087	0.18289759577159367	0.1679470218455114	0.28260437887688894	0.5648506925234789	0.6037053335257518	0.33083210971100996	0.1973601972418969
24	0.10405208298328866	0.0971417839780727	0.9818925169736338	0.09959256381861879	0.9572711321656389	0.8234841619871015	0.0330862208282224	0.027335087680713282	0.7740792959814675	0.4726196996560175
