GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0	exp_10_smpl_0	exp_11_smpl_0	exp_12_smpl_0	exp_13_smpl_0	exp_14_smpl_0	exp_15_smpl_0	exp_16_smpl_0	exp_17_smpl_0	exp_18_smpl_0	exp_19_smpl_0	exp_20_smpl_0	exp_21_smpl_0	exp_22_smpl_0	exp_23_smpl_0	exp_24_smpl_0
0	0.9237809542473193	0.41014504891562975	0.1938646372336072	0.9497086571647945	0.9834005226642237	0.7709218000494539	0.19744285156320995	0.0405239520948965	0.8580044343278247	0.7008633492336249	0.43666796094094784	0.32239232907026	0.13764530725010493	0.24012636096727663	0.009783878862780843	0.9320132562121539	0.6527685851571073	0.43395626353398464	0.12571379377803868	0.12254343849665213	0.6483294356572528	0.3334824714799897	0.42518021393039457	0.5397534595385801	0.2853960948392501
13	0.03842594857900854	0.23766169006472834	0.019349566056865997	0.07479034496340277	0.04614601314797228	0.007152754923978305	0.07026535870947073	0.2440213242991124	0.041826172676077966	0.08092451175409432	0.1581739099990466	0.015917680939571716	0.009508491916659548	0.623470667379939	0.6214997448074013	0.07929704060609899	0.002897113693016471	0.14458987967705902	0.4595757755920413	0.13142587810132794	0.1436991466793927	0.03533175342187051	0.11997910229894646	0.0614949239689539	0.015289586654574258
1	0.13311358576847898	0.49800848307372136	0.7071371428043843	0.05854764489075754	0.247703384318521	0.15928677052516416	0.4046866395942807	0.9925745445446451	0.2983803120217116	0.020220196359042996	0.7453906156790576	0.30544176009131024	0.2555383184368429	0.5019779475363787	0.5420212419387075	0.282613844631286	0.9828574438135708	0.562957977603388	0.4362923012844837	0.55892898601188	0.6126115680512274	0.741310855113477	0.25716599026688286	0.4272383666754474	0.5108656393633604
24	0.3156973215937037	0.5208383915898372	0.0038448037155624534	0.8175623217114107	0.07264359696635474	0.02804487315183968	0.23433952734729263	0.09379162118211193	0.5929073762585617	0.1480826413310611	0.05760390889091006	0.03025045623098529	0.014899226028939951	0.4503570234534413	0.5135032884179391	0.6179350711493102	0.003909550852352712	0.12439343966816116	0.7031065357524222	0.06786103799613263	0.395551415400796	0.03824357513063396	0.8670841608808253	0.068284628812873	0.0035137197040238993
2	0.9855644247943732	0.3016933444751152	0.369057288062249	0.634476280775802	0.35341387478598607	0.697589109132486	0.9179489386808604	0.8320112443056353	0.4484639720207688	0.24728473109822882	0.9467572110738202	0.8816323723028141	0.8627420922260243	0.10852421822790109	0.571636893726967	0.6605230777379129	0.8574836462502564	0.4469412209221979	0.5621488782097376	0.09600097109292856	0.9778948666741877	0.6779709474719152	0.49630957749278376	0.747129649499629	0.9425893769452558
7	0.0023648570028905495	0.07434910928076062	0.327180571141809	0.16951653116557086	0.6431451969630769	0.00550210739110439	0.04013628852381346	0.0057332644304428125	0.47148467120508847	0.5852161143118286	0.043494676268084176	0.031371646908218975	0.06618388423108684	0.9905157271582963	0.023497288931994976	0.04230364557519328	0.011019437447529618	0.369137230305838	0.30043804357477727	0.11280806213088228	0.03252242350024985	0.003720894348950727	0.25058648018992874	0.0035661377041484974	0.001678974259117014
3	0.8424188193987906	0.7931622385210991	0.45766086261182787	0.17626861626665177	0.024201412145943155	0.9962025716988336	0.379615456174228	0.7456921245912995	5.969400091725595E-4	0.4098650626095588	0.14445173391616467	0.4629777957791703	0.05606578234397533	0.15440998526053062	0.8374242884606342	0.5980920386573431	0.639826054555804	0.3749761128806534	0.12520777144398174	0.7668432714008978	0.2657240286651347	0.9886337678202088	0.5148232881199283	0.98490795037365	0.8435514512653338
21	0.26202367671699067	0.21148695377600635	0.08848533351822774	0.0462115600315851	0.021679625643876897	0.31788012681849065	0.216219584859892	0.7354970424857885	0.04749218839543728	0.3455038472930086	0.03568102346543318	0.1558573459674479	0.049037348846731714	0.030717041318945086	0.6247351737785068	0.21506126280057544	0.13204047628456952	0.19163609443943422	4.1769660413142604E-4	0.3521354074996251	0.009263687938961212	0.24459110631612924	0.09302858972580187	0.7230951310476714	0.27551790675031523
4	0.386012998736303	0.6134308133822218	0.2705968157333073	0.9935129451174013	0.5467303398597104	0.05570283337727592	0.9756825046326002	0.6531655241712062	0.48865735434574925	0.6270424747396299	0.9743145234832935	0.2974010503399493	0.09718409974636748	0.6500004944249695	0.9252488909897731	0.9295478283744473	0.07893146420147089	0.3633516355046964	0.9032933019291183	0.8254828519663511	0.9722017764642289	0.2974621757564966	0.9687793243860051	0.4459620867903196	0.007774934600550113
9	0.5744562478728816	0.23307349703144312	0.7918888614657784	0.0021509505961379	0.2989126494418823	0.9810205869490621	0.007224720611815602	0.1827973175988592	0.36223446213371	0.22041753157456295	0.009972157691204115	0.647139078410956	0.9337992042893152	0.2072805273983303	0.02272809869167165	0.02527172299400658	0.959149725440941	0.5142433054788405	0.03042835198815986	0.07653466833472673	0.007712668804296487	0.602237771019142	0.012744698432031668	0.3929996250262651	0.9995997522475885
