GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0	exp_10_smpl_0	exp_11_smpl_0	exp_12_smpl_0	exp_13_smpl_0	exp_14_smpl_0	exp_15_smpl_0	exp_16_smpl_0	exp_17_smpl_0	exp_18_smpl_0	exp_19_smpl_0
0	5093.047552708994	381.2156625094779	1405.886242506576	350.8061158348007	2087.3407800166633	4290.691962483284	4862.993601861094	547.3144986940115	5917.67544322909	3327.132907821332	4772.511556884608	2510.3574863071267	2982.733323851062	4062.019448988779	34.736285232212936	1097.5824169149935	5078.238634858971	3016.6456071969374	3536.7005743998166	5338.049602836387
9	2120.255747693501	2546.9181348042357	10383.242658667512	1360.1947028059903	8588.61528927802	3064.340553068549	2809.855077203152	3741.3801444835603	1418.9480540170173	2440.3011835383313	3561.0939449303487	4706.58630298221	6136.9642952514405	709.196915522977	4286.961634417531	10965.525427354009	2963.037240176929	1833.620099511105	2789.4045538993405	1357.068906663576
21	11.989243904030207	344.92985601728634	297.67244199891695	344.940387052146	244.23938939729015	40.71065097774311	23.166017260384287	344.1234377736246	2.8908223725589366	100.37142199663505	34.697018774059124	184.21348216534122	145.70666057324416	51.62653111002636	345.3490028643464	329.0493320445419	20.653548908965348	141.42773824864406	88.462418071142	15.991197068345464
1	100.13086211406136	516.8022323041732	460.3041382879253	615.6453128531906	555.2998501856653	647.7969344222563	782.8043749976626	241.46810754604982	809.335292903303	186.24600202698977	686.1533628937683	295.7798232099803	421.36440586254486	26.489868391881043	255.66869341203844	838.4456632311159	391.9883784466871	232.3916821399294	271.80964157164595	442.9983118125568
11	1337.288558312449	576.6118152819488	762.0942527954527	106.27825582703427	34.5801241004395	245.32651193323105	19.096967724269287	673.7502446555192	137.97046321730093	747.1819473654616	7.641280085319976	1232.3538413586296	29.52137337553462	995.7104538251285	655.7269088705516	48.728502696204046	1017.0902890069751	238.51136861258317	463.77359776941995	148.870814225444
23	4090.367096706926	397.07547487271916	1024.974742491571	18.901514146625473	39.003126116217416	23.686397276485682	4.487244045997597	2068.264589164629	2.056665488094839	2652.57842691188	17.028523419386147	3367.2716048546345	97.58969059843245	3599.260273043418	1839.7263165828922	0.5997377469091804	2148.774718035176	235.24313389275264	589.6225364572899	86.21302215670555
2	13990.054888919196	9206.21173937861	10165.448115922807	5522.402270510939	3282.032711322223	7989.519285207046	3787.2053205280204	6182.1499063278725	9555.859546135305	6289.285728691694	1246.5777937920893	11533.967236154831	1402.038632834641	7052.153445272071	5918.734333977981	5820.996581265011	10616.191328958821	4648.811477645623	5313.592934485959	4380.239149419319
10	7.917293516396397	329.90913927470945	271.9396172485688	857.8231580792998	1345.7222858270534	486.7528410836716	1131.407565385908	664.3445314743996	258.9782129344086	680.0107449702293	1583.8892516905673	121.03862119244701	1557.0097138779918	589.4801063731036	740.6628041223042	837.0055243696729	195.63680246507948	1060.9391758076972	905.5874863694951	1090.833394450837
3	1281.9656320705956	1526.4524610568026	1269.0965005274238	1301.7259069790293	139.01129218912803	130.02932255465987	119.72875316452608	163.52293865007894	275.06436503370537	231.16348821793315	1291.278783583346	1473.946738415059	1125.863562880573	935.0905909753543	170.52080594935651	1012.0074213863962	983.7121985428403	769.3948225983968	994.9289881936727	579.3042778128041
7	499.3712463051395	218.40773832291842	563.7979971908588	436.0487843254641	5291.282289311281	5242.6178846999355	5339.810877770839	5264.988226700399	4552.60963940312	4770.344770975447	658.2933310831734	205.62972080068403	795.1301840154601	1486.9542269265348	5127.398681421577	1270.0873666314983	1345.247349103329	1962.7085609787584	1523.9543547673838	3053.335289992684
