GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0
0	0.9237809542473192	0.4101450489156298	0.1938646372336072	0.9497086571647944	0.9834005226642237	0.7709218000494539	0.19744285156320998	0.0405239520948965	0.8580044343278248	0.700863349233625
13	0.03842594857900855	0.23766169006472834	0.01934956605686601	0.07479034496340276	0.04614601314797228	0.007152754923978302	0.07026535870947073	0.2440213242991124	0.04182617267607795	0.08092451175409429
1	0.133113585768479	0.49800848307372136	0.7071371428043843	0.05854764489075754	0.24770338431852104	0.15928677052516416	0.4046866395942807	0.9925745445446451	0.29838031202171167	0.020220196359043
24	0.3156973215937036	0.5208383915898372	0.0038448037155624547	0.8175623217114107	0.07264359696635476	0.02804487315183968	0.23433952734729283	0.09379162118211193	0.5929073762585617	0.14808264133106097
2	0.9855644247943732	0.3016933444751152	0.369057288062249	0.6344762807758019	0.35341387478598607	0.697589109132486	0.9179489386808605	0.8320112443056356	0.44846397202076876	0.2472847310982288
7	0.002364857002890551	0.0743491092807606	0.327180571141809	0.16951653116557094	0.6431451969630768	0.00550210739110439	0.040136288523813395	0.005733264430442808	0.4714846712050887	0.5852161143118286
3	0.8424188193987906	0.7931622385210991	0.4576608626118279	0.17626861626665175	0.02420141214594316	0.9962025716988336	0.37961545617422804	0.7456921245912995	5.969400091725596E-4	0.4098650626095588
21	0.2620236767169908	0.21148695377600646	0.08848533351822777	0.0462115600315851	0.021679625643876897	0.3178801268184908	0.21621958485989212	0.7354970424857883	0.04749218839543728	0.34550384729300854
4	0.38601299873630296	0.6134308133822219	0.2705968157333073	0.9935129451174013	0.5467303398597105	0.05570283337727591	0.9756825046326002	0.653165524171206	0.4886573543457493	0.6270424747396299
9	0.5744562478728816	0.23307349703144312	0.7918888614657783	0.0021509505961379	0.2989126494418821	0.9810205869490621	0.007224720611815602	0.18279731759885937	0.36223446213371	0.22041753157456292
5	0.2384910602030538	0.4509240893461083	0.326087043681434	0.7074833027714696	0.4703793023165903	0.20239072377588174	0.9940085632794717	0.8187347148829685	0.6836520884397717	0.9462988940750372
6	0.5231970305354336	0.47943613875744795	0.8016901023070909	0.1316658070900818	0.6415607754308132	0.6677983955182017	0.6500005123980735	0.17231188998829156	0.469268983341724	0.12801906129709578
11	0.9999778618278503	0.981912154861512	0.6989632037719393	0.8715204730546678	0.21401952886547596	0.9998745171892096	0.9950080645420646	0.9998526889211681	0.3668665861742075	0.3596496673283152
8	0.6325732147090558	0.637511797427567	0.7770044108477839	0.7661746326347488	0.1816033618859148	0.7601926935361711	0.26301844858550333	0.6803124869235735	0.9908630006751423	0.20006394120634427
18	0.009785773732947919	0.02631266088983274	0.11870097949568298	0.13320219221958932	0.9234165382649193	0.04766363168400239	0.8852153219490094	0.0855115625827089	0.049941284398909075	0.9345140574751247
10	0.6980607963096673	0.8532473819674593	0.9472863389485223	0.2377449832087726	0.3530945653375217	0.6661295417886249	0.1878930924288012	0.26028427742163557	0.12516122053781617	0.029605630575794923
16	2.606878790529706E-6	0.0028012846667112012	0.11122498944911519	0.024348682627351893	0.934908541851552	1.6316193090034438E-5	6.124454050622475E-4	1.8490867954247704E-5	0.5596387457177272	0.689779895195337
12	0.015120176442724533	0.2261686084717977	0.5954493055887833	0.6749202882315363	0.9225890267821607	0.31953487053942015	0.9940739582023826	0.4530978239687122	0.8089909789870469	0.8527072740356553
14	0.2932096433830877	0.9121111270137283	0.48373916626947794	0.25803113355940055	0.8408750805688364	0.6692129380142607	0.40237646430272944	0.3492812015075638	0.125461315181403	0.11253930645051057
15	0.16027422794986562	0.9766263193003296	0.5126130735203326	0.1302704960471021	0.9760400597648357	0.8294100602110325	0.36591836727894334	0.28660646408345075	0.01079050041940894	0.008025416117722254
17	0.9999995	0.9999995	0.9905917066969242	0.9999238310928344	0.017342837073356373	0.9999995	0.9999995	0.9999995	0.35936476697557085	0.18462836739974814
22	8.638725775104765E-5	0.001079087690755543	0.02892336434036925	0.04239855090695493	0.9535986354893465	0.004501269268235286	0.9569914717525249	0.022406549728547227	0.004223105788483024	0.9483724030167233
19	0.12318715860214365	0.9580693866545548	0.1408080019720228	0.9278175536583995	0.2655974515869299	0.1632367678664513	0.15444687403635318	0.9567853395844785	0.778255496323922	0.175763495991769
20	0.9702894728024334	0.01580373211987492	0.9679398708912451	0.023712766740416058	0.906698271396769	0.9581944402769881	0.9519803138119932	0.010673350208663059	0.09719395928802887	0.9624518310898375
23	0.1873419985215912	0.2536594080807636	0.9840992047061612	0.3954576549107681	0.9936073948778082	0.6364855492973067	0.6411211067658262	0.22633844300554753	0.07125474149741969	0.897311839098281
