GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0	exp_10_smpl_0	exp_11_smpl_0	exp_12_smpl_0	exp_13_smpl_0	exp_14_smpl_0	exp_15_smpl_0	exp_16_smpl_0	exp_17_smpl_0	exp_18_smpl_0	exp_19_smpl_0
0	0.9405338827742606	0.40487412482147594	0.19250244570676542	0.9579129913206079	0.9832029710192134	0.7964910697541154	0.19169510244870416	0.04010045364296383	0.8540607186984092	0.6870966973310957	0.4257885938368101	0.2958347631882542	0.14012372934726805	0.24582180112359808	0.009908714502286175	0.9244030287941516	0.6490482417826929	0.4127289368304951	0.11982173051895055	0.11871599515693626
17	0.11669841564691459	0.21907765557139808	0.8869940696104173	5.608208251975297E-4	0.11179353949917567	0.2540385754227433	0.09204245680733422	0.022763225536520285	0.08122318805446065	0.009572011934946886	0.01119514653672819	0.5938740745688685	0.5640141872304358	0.19163511946007222	0.0370987791333619	6.137831772681853E-4	0.3606712976741691	0.04940840024844894	0.06718530412123441	0.21325997286003054
1	0.14209368712574572	0.5009799731917018	0.7542947386385072	0.05624704403392072	0.25526925371421527	0.15029335411325578	0.37747086572480065	0.9926341060230127	0.2966547173052789	0.02163141956130199	0.7369354059807809	0.30330273831587945	0.25839916486683373	0.46519091630499354	0.5247021565568603	0.26994150522361743	0.9832247494795895	0.5662029601759743	0.4495609504083498	0.5401298711883793
12	0.2915822637688265	0.28077729170934684	0.022241090749981002	0.9920501228884515	0.062099543635805124	0.2677473726307375	0.0753071539088942	0.08798232294744525	0.43763789884011367	0.9942190708882388	0.23011214503039765	0.0996493302986301	0.37769518685688386	0.4364228045522396	0.5570584107770626	0.9236462811767919	0.004989302456802691	0.5133108067620646	0.521683215222266	0.011925120921990648
2	0.9877747091333663	0.26507331759679015	0.3478134671180226	0.6579187654568381	0.38350930591636573	0.644300965035323	0.9095299971671905	0.875792536298561	0.39534944162770586	0.26266095020833263	0.9560688623036284	0.8814538524865074	0.8826223632890319	0.12663839986648792	0.6322647551822704	0.6303552122275843	0.7425425832247918	0.4722360640477105	0.6444407163368611	0.1018151526329863
20	0.024095444611395303	0.22666250460543008	0.20234223328919318	0.008756766268143019	0.005581056650787851	0.09883478059556941	0.012173409497022667	0.05078722131435004	0.030436492050990156	0.36742982853791606	6.601647126047445E-4	0.034938220653176776	0.0012664351008620522	0.024396593029294308	0.04677961035265509	0.1538740308753038	0.09421238116691324	0.06982609478933753	0.004503355489693937	0.6168297171347258
3	0.7966873780863475	0.7927432149687387	0.457748977762677	0.17415040821227104	0.023667682073661465	0.9959299492669951	0.3460219756824742	0.8036922964307036	5.546229786095564E-4	0.4629386237153976	0.1577572189649031	0.517909290771693	0.059643907537115404	0.17508033811869392	0.8135297570904394	0.6016196131218875	0.6374548181788209	0.4170108868213293	0.11820397077397277	0.7174605980979816
4	0.3868521134002546	0.602266264767759	0.23806729669138796	0.9930081298843497	0.4438655034867148	0.06218559825471037	0.9714647434856063	0.649999650380348	0.5528977960615878	0.6569633730159825	0.9788315311895656	0.3123344017054417	0.12361677843506284	0.5373550418670122	0.9283135450231391	0.9140286399883331	0.08725245406727063	0.3515619465535322	0.9470009841777828	0.6554216210117748
13	0.15481347451089617	0.17049412532393673	0.10028629722225868	0.029681765980315	0.010844813172637892	0.19785622193397442	0.00725295648513159	0.20866936218991558	0.04221868301767834	0.055474224324519344	0.16766817004509357	0.04495100532552174	0.6585485736521446	0.04129229795103448	0.0649917086986667	0.016047243149048963	0.35059911538360927	0.02373729703196897	0.0060955608391409675	0.10061181834884071
5	0.2725602883108087	0.43703985077756724	0.3492475796668312	0.8152320267896183	0.4279945382169037	0.18994263436034067	0.993698297966906	0.8585246715474194	0.8103911844591487	0.864441678060968	0.7614155607809039	0.5642171380733388	0.7283504251263166	0.10853295749163237	0.32408342310725613	0.8687645788007523	0.5289897446978765	0.44167951912366626	0.3112414436571657	0.4269145663341101
8	0.9229892037732083	0.6547341902957514	0.8424115429341562	0.07949999170238829	0.7499698869576197	0.9735677369542709	0.002334944044549112	0.07161945306310605	0.09607083251544561	0.04652376045651135	0.1489804693860671	0.42785085356556163	0.17426035454291816	0.9934349310500363	0.7203419077429671	0.11973584427289564	0.49761981327589744	0.7018511366943887	0.8637932164722011	0.6500000455557178
16	0.6627888800417971	0.4233324074287542	0.754437922629734	0.0064586463161309515	0.16215145194626207	0.9479924546780116	0.0013382283169605053	0.007563462617182805	0.0031401687846094135	8.15422734193969E-4	0.014797379831481442	0.11819132953743967	0.0046552141051763385	0.17193533823898147	0.24969911610228931	0.0572304832674526	0.27593409851694206	0.02820430516296092	0.7330579897688012	0.4223931121116541
6	0.5021827846307113	0.5522071874192787	0.8598727904370213	0.14751007527889445	0.8178048806541826	0.5785429635785297	0.7887744304269597	0.18145146103077128	0.4119024124945382	0.14228955352889755	0.2418931707454173	0.7161251574664683	0.5259181757155397	0.3356196045040545	0.27166755258726444	0.10176592924508365	0.9163545763384906	0.1526151637989557	0.3991689077708937	0.9871583864612505
7	0.5275362218187576	0.7244839746567422	0.8738387359182969	0.6817556276502639	0.17020710621034685	0.8061593903757862	0.28604795175557013	0.6913372831289961	0.991622570841404	0.22382435522748112	0.9138636196745172	0.20216759403742043	0.5983903542219238	0.20008050850007417	0.9654677038460303	0.5980098603165339	0.0541836459432209	0.12257130148864562	0.9598968898117392	0.2859840444263257
15	0.37139861965385174	0.1996494404597287	0.08953176276850525	0.185225027408527	0.9647905471099532	0.14796328739947964	0.7612793572815518	0.12158440125052311	0.0023930266629623494	0.8698677648541886	0.03213114247051077	0.964305528467777	0.3827958682297043	0.8765736523044578	0.01040496189344205	0.3633800279006723	0.9989043992589276	0.9854260117360151	0.008922918557563327	0.8502224278720549
21	0.39478196055846604	0.0673623627287007	0.4649180379982457	0.600450041743765	0.007762349754627549	0.23609860119293805	0.1754525530160636	0.6010164423813751	0.9772066972639749	0.26628980786760753	0.1494836754647093	0.1481639965828476	0.14548591136884487	0.048985904506940396	0.18031021569769062	0.5401474047084374	0.0659697554821537	0.06194380666967533	0.27372340639090714	0.2926328653602972
9	0.7889988175087589	0.9147850117501135	0.955086393325621	0.21963145985704316	0.3442443434151876	0.8514860846812623	0.1759015630654197	0.2533205695613214	0.12810573828457059	0.031973790586500246	0.32373443958473413	0.5511805871455852	0.10201710685293001	0.32596665593016727	0.33846942187849915	0.7475288334314822	0.9701585880599077	0.06789998786308953	0.9890934438880549	0.5724699569742348
10	0.014543534826743932	0.20217827736460953	0.5251354573381736	0.674134447506952	0.955669402904965	0.30333739038386376	0.9945585974215496	0.3879715724422285	0.9013006439795688	0.7059463951193773	0.22732588874702067	0.8446460894284441	0.39632740773392344	0.4895855044136774	0.04190724425416432	0.7900174393287075	0.30718177007970576	0.795278915712304	0.7116349038518222	0.19358668680388458
11	0.37692457719131567	0.8557916519725025	0.490620672262403	0.2669747805867808	0.86892271189498	0.516092327367947	0.3519046881114301	0.34075999797427897	0.15156387392530077	0.12280859025110252	0.7445587420759703	0.10281643126930819	0.6750080286744404	0.639380817023821	0.7691821959601374	0.2394795676759084	0.21465943148518588	0.3977240088459344	0.6285021459882526	0.23284924390285447
18	0.9413274171531661	0.921530053449344	0.9860383030179788	0.9989811325733267	0.9999038658933638	0.8959932354047383	0.9999564736557005	0.8623945664524177	0.9976651284231995	0.9960555149397786	0.9181237052478799	0.9968608170857852	0.21727258413091274	0.9983633026001554	0.9925501778636698	0.9997278851315484	0.4798523948081616	0.9992119113787961	0.999974422132492	0.9773391567134274
