GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0	exp_10_smpl_0	exp_11_smpl_0	exp_12_smpl_0	exp_13_smpl_0	exp_14_smpl_0	exp_15_smpl_0	exp_16_smpl_0	exp_17_smpl_0	exp_18_smpl_0	exp_19_smpl_0
0	4755.730632303837	1034.8871850391538	210.33187413571062	1257.0670926782086	3604.1104709439824	5350.358941465875	4875.754758685366	2100.856653532109	3084.3503919867953	1494.093694998923	1089.9020243949387	3595.805507380118	4510.201451305404	876.0669702619804	3215.445552089634	3448.198082811228	4477.757709956301	1067.8301103080914	19.487252925571394	1420.0839037423307
2	989.4518782791404	8245.05647939622	9102.369420328616	8547.048311671282	2198.2031932158143	290.8273111857725	466.6076449254654	6083.960507273186	2239.5005634403124	6479.145636803276	7305.64883147696	2263.0991585202646	1889.0321932938161	8162.499819170088	4131.919304714056	2871.1130900046705	1735.2887700805727	7710.207306814584	9133.304215765653	5638.03113434353
6	2.266816512078137	716.1986910545827	207.3820691473047	212.48414567641876	83.84000321223863	4.9081667701434615	2.6225171223219994	526.6015439903381	88.82511518514771	561.4923275637962	108.41819851985636	111.51431049758334	48.031560927227915	528.8906912072162	22.223661665646272	160.48882520005733	88.80580663570538	151.42642779021273	200.3715195558098	71.8408353682229
1	1419.9772217880093	264.5212936641204	11487.65298828951	7500.1736146256835	12302.500167232254	3947.354652878411	3066.358410849653	881.8893875700247	5276.598625657621	2389.3686611822063	11304.99026828531	3530.155912493107	556.4270078077387	12715.397801695	1829.1897977539693	2034.9316142293942	1671.3486196515698	22.610957775914525	4262.313636267925	5012.198483396788
14	3454.9716892929764	9708.132105817938	128.89371696509681	320.7177395168758	2449.9890691221062	3857.2687657607407	5991.227955019708	10009.250363549949	4079.4848004573278	1466.2804101910842	2081.70483435031	7985.658738363632	9716.84377774826	175.31910875479596	1774.7600301783377	7802.724468269185	9764.275150485779	9840.879163785517	481.3625396126689	6529.880802980363
3	19538.214918441936	1295.7157541862687	30.510915808367	1010.8920717909244	18421.87705877726	19825.958311104678	19755.12107914701	6112.778924669707	17475.988943015465	3362.1724975237703	1246.9811993380733	15633.342963114243	17985.315219562228	733.8042324827934	13854.694335105258	15658.956254099192	17929.99697251194	2549.9169004434057	0.24100188835572808	3628.0874473703366
9	27.90084391517129	5160.423873189112	5178.906537541881	5165.260320337959	448.7112549279996	1.6751955876713127	15.248916124461905	4493.590462158591	355.64910764863174	4906.886148697011	5147.777331873885	520.2058088880015	230.13328812271826	5173.349678738523	1542.0276890841235	556.2446042437537	228.52486907084824	4932.20095145582	5178.906537541881	5090.74330206682
16	2408.5914360407896	14.101385261774864	120.05678461803369	131.51010236295627	2454.029579212859	2547.9910623145893	2542.390284579676	193.13677517938274	2151.0226572427914	45.00218737185485	60.64409882475119	541.7851422640123	2362.688607267471	12.501427024165132	1705.9447333847695	682.7358017156107	2474.041019426635	43.15544934104805	20.930385160443002	262.8274293224132
4	2082.2910419843306	648.2260502052917	1613.7009994405032	1648.3762741617136	821.4831388932015	1785.5416631464711	1890.9026827322887	108.70017299991406	1081.9800626803822	887.1993984514224	1896.9556271595613	629.3076762838584	1002.7579227570537	889.5707667587998	2031.8080328757712	199.82648046632548	811.6788766897507	1710.7516612769582	1579.4678046554789	2077.461417069221
19	14.329570493817956	7118.3667548105595	881.7228284695001	573.3931737413535	6470.051618923016	491.0583235513544	92.1734930499162	8759.444947489	3279.8798455997107	4818.214358870153	160.0216261348271	7697.526062689804	3509.846907441854	5040.993711803733	60.49912558277933	8751.052370173207	7495.535147020898	420.5968577476633	779.8767384494951	18.28134380592291
5	1367.6947500005574	291.50884649770404	1055.1612615028578	1303.4152336175057	1392.7956400782648	1692.6717247782487	793.9461216995528	941.3704691894067	727.2299987299915	333.59447311215416	1354.3863565107533	509.6096274932165	29.34520729735738	1176.4683315895088	1044.7002211942845	701.3667973166221	1597.248381574979	1630.0475937371336	567.7430649749112	1313.769324518936
18	73.13214378405038	593.6082684753338	75.43080440647898	78.07623249691184	42.64853438725382	5.482811471797717	305.8880758430885	235.58138111423523	332.01122408411584	589.475812337806	98.98503872830132	590.251230431445	605.122646105991	107.04513821803528	140.08864526202356	396.80779108931523	10.811675141302993	4.910448408255659	561.9095136630938	31.827676365122944
7	753.8887547712193	199.98247019737232	1372.462170597826	810.578336053667	422.4368318013453	28.714518930387513	1591.474063159679	1669.8515536526904	576.3577290304751	955.4753999988504	1081.1092184538004	727.5598881820505	933.5910833578668	229.50598604451918	853.7196344187745	516.9278194110758	735.8609920976413	1288.6978406570452	656.8536580044678	1326.941728875062
13	981.8739801933449	1102.283074046033	103.65706063444927	634.7334006600876	1071.590010258275	1103.3567466575	30.945728947698793	7.806715498730692	929.1917679768078	648.311994061665	181.53176028449857	698.1222290975627	435.02097370067054	1100.6086859001698	679.7865466368838	1047.3361082552974	955.1051884544067	105.58659507336003	933.7800499898156	60.33911642273981
8	502.8684313505139	598.2192105736523	677.2135443308198	176.4341472055516	286.2446344562508	158.45754892378037	238.47393157063806	103.1873144332808	495.0517187944	178.37637696874012	1235.5294386026094	1265.286799801682	798.1436182417726	1107.3173522301681	569.1926894404212	1311.5305422497747	319.5154872640091	1331.4827850977242	1576.940915533626	612.1564061610434
10	10457.887534089055	3360.0809622525444	14327.383379231467	13947.175328964282	1597.664027245518	8443.34659960715	4662.677985003238	386.0285365434276	5213.822173659365	11567.042303134413	5988.9873350846365	581.9549183015399	3321.8600180077483	12391.828787567405	9970.821671654945	4737.395912916635	2623.802467674322	3097.1919474552506	12794.466441126766	2607.8742615195247
22	1786.983792589338	6079.545588725823	346.7992711296564	494.4216837744738	6638.155207786099	2528.3193602624974	4899.33557384088	6816.9153231289665	3306.3701809343793	1226.9825724630127	4153.392417393319	6797.677288923692	4539.5976422293425	633.3309752118653	1365.7048459591679	3566.002021777542	6287.64109926352	5053.750600642572	466.7230613436938	5462.14886813185
11	1365.855540193819	2130.4423744861756	2508.862644094069	2217.7400747839984	1851.654585358563	729.1593787677795	449.2342912866955	875.4403253167434	1461.6218918383117	2338.8868513632524	1940.60652605443	731.3132589124693	1187.6799488112504	608.9559672541736	1213.5402163103552	990.147562388529	833.584896917794	2426.2659703249305	1966.373335564897	1472.2196350652205
12	1988.4620413694806	2407.0343269853784	2510.7583801330043	2385.300776528841	2363.627223106662	805.5956094191707	441.4192469060233	1428.027388710601	1912.4726760465062	2292.0883516276763	2377.103651348672	887.0797100784315	1277.5275930630892	795.4039466991525	1503.4976531516656	1984.8740828743703	1054.7720867766695	2476.7868549009418	2015.4452501360324	1835.2366920412742
15	9389.588607876894	8941.731810127598	1111.570592642634	7423.877342339405	3693.8064775258676	3679.330492188063	8420.40373740867	1475.5403248021137	2490.105054997471	6776.453464022619	181.87143939220593	555.0748066996708	11125.37849645051	11226.711700042744	11214.793758017066	1334.5971502539921	2490.8653460722026	2583.861808163977	6821.148588273136	10375.81290344617
23	82.66673614269122	94.17308319457791	429.86153637939117	121.48420002664757	321.229923039128	298.65171095860853	45.41891378888398	404.5799836207521	347.4975190172836	151.98399326005426	440.0627057944741	436.42481908818286	9.707408453453386	9.119041479859382	8.052484284501242	415.04396774257117	395.3466872591755	408.6868150481614	126.70211351649135	22.39496110974616
