GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0
0	1536.4672519627281	334.34826154530714	67.95339383990977	406.12948267097454	1164.4052489951043	1728.5779905128736	1575.2442883192464	678.7384944164488	996.4827147012702	482.7073295818177
2	578.2834326505599	4818.808946621519	5319.864006722449	4995.3075487609	1284.7360403692533	169.97351716946778	272.70802808296673	3555.7601572047593	1308.872216708014	3786.725420148698
6	43.33488096291339	13691.617674953144	3964.5367114880632	4062.0734454384196	1602.774878237429	93.8297482822297	50.13483301956306	10067.076493450671	1698.0755930424216	10734.08590722648
1	764.8701711395394	142.48429062838403	6187.819756770998	4039.965562948613	6626.73686871292	2126.241028777791	1651.6927500629183	475.0293712088364	2842.2377710816054	1287.0324880934784
14	545.9978514337789	1534.2004936360559	20.36939774191265	50.68382969260949	387.17792447400865	609.5738685890569	946.8087976026717	1581.7869680082397	644.6912265328206	231.71997502752419
3	872.1771309126738	57.84016880159538	1.3619935660622646	45.12576765673575	822.3443106864761	885.021866611368	881.8597244203575	272.87170330947674	780.1202904055432	150.08586888641022
9	43.01933240528957	7956.676530210659	7985.174301960668	7964.133678395476	691.8521421226944	2.5829253068119677	23.511768804308563	6928.50948783398	548.3628820725986	7565.755607518581
16	1326.6779689845598	7.767194086562157	66.12856327417927	72.43717340066294	1351.7057850748809	1403.4607766848687	1400.375808300898	106.38180506545298	1184.8063259917315	24.787686964666257
4	308.2952562856642	95.97362340311504	238.9177848629895	244.05166023939407	121.6253394617145	264.359790994392	279.95910054373076	16.09369056372126	160.19341868855693	131.35501253533545
19	1.5721186041483224	780.9666599020936	96.73512984476407	62.90782241654291	709.8390369967542	53.87474289686676	10.112491738368933	961.0118021263442	359.8405218679082	528.6135014041248
5	58.346132235734785	12.435825834408307	45.01339095850543	55.60395517982876	59.41694123877286	72.20971513238658	33.869900725079184	40.15905294519732	31.02377754369241	14.23120710326926
18	214.4882762301673	1740.9856688628463	221.2299869066485	228.98872720398342	125.08331017174604	16.080463673449117	897.1350040097651	690.9334491317696	973.7512324696936	1728.865644101198
7	151.0157584125153	40.05962977286921	274.925729125931	162.3715719291326	84.62073234560971	5.751969141705713	318.7972510809515	334.4974934500842	115.45350559429119	191.3967296396611
13	7465.255107698691	8380.733693576027	788.1117301814837	4825.921510183631	8147.372227813013	8388.89689996344	235.2824962759233	59.35499252131507	7064.708640669465	4929.160485644139
8	2731.7521531832253	3249.7299784186866	3678.8540352835776	958.4502256970303	1554.978097179393	860.7952368339317	1295.4714104773043	560.5485467188321	2689.289115090674	969.0010775835127
10	183.31652123360638	58.89892686793545	251.14499184463483	244.48031727314037	28.005484914619853	148.00359261507447	81.73217631736262	6.766701992670198	91.39319390176716	202.75891752141172
22	2721.574736734439	9259.142558381265	528.1749834209555	753.0037874067848	10109.90451449749	3850.628151090511	7461.683748809407	10382.156012172201	5035.598863313816	1868.693373424551
11	2969.517334287702	4631.811618848077	5454.53812042745	4821.60623961819	4025.6968812055356	1585.2711732619377	976.6838262727204	1903.3017362829144	3177.7237169403343	5084.99240488873
12	2433.1280457101	2945.3027546563185	3072.221899944303	2918.7090807271784	2892.188820553952	985.745380097246	540.1307780678468	1747.3672703960376	2340.14570453566	2804.6522063603575
15	11541.455115079427	10990.960376165041	1366.3156755840057	9125.250392182972	4540.337542412742	4522.544011513778	10350.156523856873	1813.6984633072213	3060.776880040973	8329.452626798937
23	896.6105816237443	1021.4094185434573	4662.315462479739	1317.6281576663887	3484.087573433579	3239.2023292575423	492.61747359515664	4388.109551118391	3768.988194974737	1648.4315572732871
17	5.051842807108177	320.12759932406874	274.9011209481782	133.41538079954353	263.6475924363631	191.46721631873064	238.8761098154253	187.1745790686369	68.6144228036578	61.388209852644536
21	22336.22258860647	38.425384294966165	1053.878900728043	11942.805100300822	1407.880950544231	3786.124540475206	2999.897373944673	3882.6345818547097	21474.101247359362	21982.927780600716
20	301.65687315151365	24.020933468437764	308.988576067084	933.6483332683476	1014.2665973794287	626.439266679641	790.1972943203494	72.85203979843519	583.2605021865153	261.13880546371917
24	471.1845656341778	0.0532066644418412	741.1676161094402	3871.4061152043655	4210.723791895972	2761.0648586054954	4124.158296034583	3.3795183984922987	2735.2406831943163	369.8301781592947
