GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0	exp_10_smpl_0	exp_11_smpl_0	exp_12_smpl_0	exp_13_smpl_0	exp_14_smpl_0	exp_15_smpl_0	exp_16_smpl_0	exp_17_smpl_0	exp_18_smpl_0	exp_19_smpl_0
0	0.8484033809914467	0.1846197471252919	0.03752236763261734	0.224255756690036	0.6429589363715238	0.9544827002236024	0.8698152065332362	0.3747844496759428	0.5502358108655614	0.26654035738374526	0.19443417509080904	0.6414773639883588	0.8046019541662649	0.15628685411586019	0.5736226646767042	0.6151447880402925	0.7988141200812936	0.19049663363103073	0.003476448215125477	0.2533373057428355
2	0.10833150826539745	0.9027214195599258	0.9965855133935511	0.9357854132642854	0.24067331885715051	0.03184163066153334	0.051087183775783584	0.6661108361594098	0.24519481859051329	0.7093782269904911	0.7998690731152079	0.2477785434325964	0.20682330404721125	0.8936825893591024	0.45238890353018874	0.3143477901943854	0.18999049258037884	0.8441627176844592	0.9999724522848128	0.6172876416112015
6	0.003048217295759852	0.9630815840809852	0.2788693335508444	0.28573016142882657	0.11274072978841003	0.0066000749330651426	0.003526532477637397	0.7081278638179693	0.11944427392449455	0.7550459488877337	0.1457913448849801	0.14995472645107985	0.0645886572559396	0.7112061094994564	0.02988444344894691	0.2158113857669533	0.11941830946991584	0.20362506350463097	0.2694421574191575	0.0966052945813837
1	0.11008534468305148	0.02050731331616299	0.8905933274216524	0.5814594663068902	0.9537652791836477	0.30602314662568647	0.23772291372048013	0.06836947502631492	0.409074293268033	0.1852385155234506	0.8764321928739547	0.2736793410829327	0.04313763488990577	0.9857756366113628	0.14181001377114297	0.15776038144950252	0.1295731974124256	0.001752940147336448	0.33044069904515366	0.388576372351822
14	0.34116292946731525	0.9586344221403218	0.01272767536880807	0.03166943563815532	0.24192541159596173	0.38088795805415315	0.5916068390879567	0.9883684970221249	0.4028307929568647	0.1447886018028981	0.20555899829053567	0.7885479170059202	0.9594946605977069	0.017311974196415197	0.17524957812926337	0.7704839798457987	0.9641782955235548	0.9717425976182097	0.04753238779322421	0.6447963873976206
3	0.9847487707681396	0.06530558198515257	0.0015377856658204663	0.050950136910191915	0.9284840434296613	0.9992513726385814	0.9956810937064416	0.308091171950621	0.8808101815559534	0.1694574068238883	0.06284930370276996	0.7879386796688566	0.9064808186557594	0.0369845873299214	0.698292718798243	0.7892296193436448	0.9036927146241878	0.12851877941532996	1.2146775654877948E-5	0.18285982977211326
9	0.005387397853677467	0.9964306665063934	0.9999995	0.9973645402296523	0.08664204061603872	3.2346495113013454E-4	0.00294442627791495	0.8676712319076141	0.06867259087337832	0.9474748500834971	0.9939887350097963	0.10044698528813528	0.04443663375421807	0.9989265213732093	0.2977514475096489	0.10740574715709536	0.044126062741591934	0.9523629070348826	0.9999995	0.9829759853344333
16	0.9446270080816502	0.005530431259663203	0.04708514676115275	0.05157703073620292	0.962447422368256	0.9992982362211865	0.9971016636371047	0.07574643476609495	0.8436109448130947	0.017649436503885816	0.0237840477108059	0.21248305972606557	0.9266243484533736	0.004902942620272692	0.6690555506162701	0.26776258855465024	0.9702957218405888	0.016925163140355477	0.00820870107576477	0.1030784567642289
4	0.9900810096523519	0.30821642572049296	0.7672773318375951	0.7837646193078578	0.39059614586474534	0.8489835748127378	0.8990802916242931	0.05168440667668689	0.5144563806322944	0.421842700405928	0.9019583260628473	0.2992211784781748	0.4767880937787129	0.422970230938734	0.9660775117643426	0.09501284861065272	0.38593444698328705	0.8134226666256171	0.7510002431055206	0.98778463521872
19	0.0016352718889816658	0.8123387267347105	0.10062105880225933	0.06543488088200111	0.7383538492831772	0.05603893520049527	0.010518718768214448	0.999616428970493	0.374295608724675	0.5498483363159676	0.01826145919448945	0.8784316313214597	0.4005391497843602	0.5752716254128025	0.006904081278372713	0.9986586789969998	0.8553806915626211	0.047997964653965025	0.08899851588764361	0.0020862431034853472
