GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0	exp_10_smpl_0	exp_11_smpl_0	exp_12_smpl_0	exp_13_smpl_0	exp_14_smpl_0	exp_15_smpl_0	exp_16_smpl_0	exp_17_smpl_0	exp_18_smpl_0	exp_19_smpl_0	exp_20_smpl_0	exp_21_smpl_0	exp_22_smpl_0	exp_23_smpl_0	exp_24_smpl_0
0	0.937602316872392	0.8421883871285775	0.04593165932408294	0.016364918847801186	0.7950181686549058	0.006198575796475308	0.49643722352379577	0.559493751098618	0.2526310546622873	0.8489687980565724	0.6845012196354403	0.5119474629328346	0.23800175233505216	0.6986578593724002	0.13503239798179453	0.1785581044286937	0.26073444070948115	0.07292756857943983	0.2157922738251906	0.8047290516925116	0.7426829655853764	0.48151968430867825	0.4564231490419314	0.22745786150876016	0.8197655689351195
24	0.0021750626564859847	0.08208846275708742	0.013147943427699572	0.009151694416162265	0.0014669736685391794	0.09976448258772073	0.003394389357140358	0.007010054585261218	0.14110679413873917	0.030434427735054	0.04172991145597735	0.01357876935208175	0.5191362174218783	0.005016436233539496	0.011252819085560504	0.017724958834566033	0.13555712036421966	0.09656327425940615	0.0033893257201524146	0.04796418532390114	0.030944703021054946	0.008558389729589493	0.18791537361897637	0.5016986196533378	0.005458364701596096
1	0.12788232227225807	0.7871705556640644	0.4074435924586811	0.47922123852680526	0.006782611302359674	0.9720922994088017	0.690264564953779	0.18158356151201815	0.7769030258251539	0.4756468920502613	0.2254954945766272	0.02976711943791645	0.29141967126132334	0.3719237188046703	0.11754146815756247	0.05551439627351796	0.2456939147171286	0.5131648915563022	0.3947012095230682	0.4508915132337313	0.8170344951810995	0.6720993092160997	0.08872691607292936	5.148654521467427E-4	0.7564225925530276
7	0.8623515284708622	0.22228091289549018	0.6317956643113728	0.4955397366388658	0.9998252170241169	0.018451841567489066	0.33189469838035474	0.7669893342668241	0.1599913416607457	0.4984957229036332	0.843266979055159	0.9973329677817008	0.6163837369889231	0.7294357996280186	0.8911382802318091	0.9889421862503441	0.7278712012178279	0.3895001383995249	0.5586474344378776	0.43839324660802104	0.16950057281908293	0.27791413467980075	0.9795020457420276	0.9999995	0.13665843524192145
2	0.9887619485011434	0.3706736403188392	0.9924057265822043	0.6435299582476911	0.9047450108414281	0.4924553769892263	0.6170451615245929	0.9442597999231302	0.3361908755106757	0.15159713938808048	0.3261052593333065	0.5404973395332587	0.4924073349994129	0.6651005175503116	0.5978398020412261	0.9791522054506226	0.30797319696076064	0.24678531048161198	0.8145977373955484	0.40231104633221987	0.04420328493047813	0.7260379699261084	0.18320552622230188	0.45415665503744956	0.5316526409343075
3	0.0023866657741580515	0.6694421048718591	0.0018211230590941643	0.2035226504687752	0.06986977128417872	0.424237119620187	0.12609049522448904	0.023048721666088248	0.9012877086237403	0.9894013294841406	0.8756728223383756	0.283150599225227	0.7289151459606378	0.15565621762932239	0.29686973571847763	0.010493470665482115	0.7976807264364312	0.9115803217553715	0.10643020659397295	0.6308805747363904	0.9999370731515884	0.16685089596965677	0.9791342857139613	0.6816930882940506	0.286468974886259
4	0.9955776487689527	0.17948862153038125	0.9973034882360797	0.8836732477268028	0.8689616211809391	0.4728236016274838	0.7608737540024811	0.9644396984029209	0.12636056294507503	0.010739846251317369	0.12883838932532793	0.8735538017553746	0.3241510702832136	0.7588677102048673	0.8214552604277454	0.9843228738783003	0.1318973374855811	0.10467647839041117	0.9053789471975009	0.25362933876554195	1.5561266680241858E-4	0.7929357928822655	0.02346865798807645	0.2889984001338084	0.6012282589819866
9	0.9999995	0.05517274165452159	0.9999995	0.9770741350320508	0.9991047937662295	0.33018162993420286	0.994875248438135	0.9999995	0.017993415092327263	0.0013507448714506905	0.021652489518458336	0.8211360345630558	0.1290139617396714	0.9613726261673594	0.8420763256170762	0.9999995	0.017977114022120724	0.017843751500607342	0.990877796514078	0.19132323494319406	8.987573571365796E-6	0.9763931805526841	0.0025269995362310824	0.1453479830906652	0.8180867297069895
15	0.9999995	0.10246053264892276	0.9999995	0.9698367348679708	0.9982041823079361	0.6445728063085852	0.9920210055507254	0.999945530667305	0.041806215725724474	0.0029915660729699944	0.06094271200267971	0.9542853618480445	0.15920104312231081	0.9732280138487165	0.8447354661568275	0.9999995	0.036369984385580575	0.03180233142889853	0.9856972162397936	0.2681182204165586	1.712246360044488E-5	0.976188030198356	0.004587911960191644	0.2296429180175412	0.9429290327105224
10	0.042582551431781905	0.2601727252880867	0.060076216550915586	0.03406923883904545	0.09684381242598467	0.6662892280236886	0.0328646687050477	0.03755163469503681	0.8726678881763514	0.42145303187187383	0.8618193385627808	0.1457186203481158	0.46577412954872527	0.04425104136121876	0.1354807149071521	0.006760398846597015	0.9541009089915296	0.9849149832779466	0.03922544198060787	0.26452396341178025	0.6889537280282089	0.020291042828367876	0.4714633420683313	0.33411436150547086	0.07073770708788472
11	0.05477146656630534	0.6976991439890151	0.0666200990137219	0.15034952852562583	0.09261946699155112	0.18676099281593933	0.1266898810904931	0.049829418431458196	0.31166809097802495	0.5017892588549031	0.23182615064162726	0.1357179723819483	0.4582941135994684	0.19422162090908812	0.10419746898622183	0.0819271978722815	0.24782456009775577	0.15984654767964046	0.10782232247964799	0.7316275661664653	0.3852342189507271	0.12127332391290824	0.5447225054785773	0.6169173293469074	0.2095896841267505
5	0.7534694946573987	0.6172900564956939	0.7217564056560661	0.7411070227570925	0.6195084228519877	0.658248333779047	0.40049679160569474	0.6102358489532232	3.348752465838792E-4	0.33026636992267255	0.9254929916290282	0.29736528036230025	0.01335400338628659	0.10642048428011334	0.8899096056875627	0.18081957062466694	0.2264671743209266	0.1265415740475805	0.9940445180730508	0.15317992540352715	0.7733835366750041	0.018038883601696743	0.47610027771402863	0.9320463389223279	0.2763558481930615
6	0.2382922669464538	0.45413218898748153	0.1696412459323844	0.22809731495512678	0.4507625779781059	0.2965204801061746	0.6014093915597803	0.37223106132935035	0.9999995	0.9075228100339197	0.05585965223096921	0.9776220101781583	0.9999995	0.9995484667246249	0.05869433625194376	0.995703907142065	0.9839961488604702	0.9991558321821157	0.0021264881211208193	0.9983170631066358	0.25442491457089594	0.9999995	0.9047073469247778	0.02653866586352377	0.9836060006361573
18	0.19724529557469786	0.3153610124093922	0.16574481784130965	0.1742444521817643	0.34742572616272277	0.30163132552956246	0.4628357135828591	0.30083366283562385	0.9999995	0.9215592651769762	0.06372809582498053	0.8075392050094238	0.9999376280163835	0.9856288354161441	0.09485963389562203	0.9443688010022943	0.7705773254042069	0.9840965472929661	0.002859382696503296	0.9746329841909372	0.1884593369248113	0.9998020733413697	0.403738476632837	0.034909331681736294	0.936276108671162
8	0.2891208685129193	0.8428135212378647	0.33347811192210497	0.727122077142997	0.25179876741527835	0.10107979716297757	0.7812046355302268	0.6156295340850408	0.4785179342996751	0.5839853157033106	0.4296614283742546	0.18405936845727716	0.4772344188975261	0.9053539250886447	0.22156076429361504	0.8267929543499404	0.18535899923728352	0.0016068407887351195	0.5668166439634862	0.7457533676530321	0.5353331621821834	0.8780522309402299	0.5303623819743393	0.6325596085240828	0.6642136785471148
22	0.21174000868150086	0.06116584508729907	0.957742116802988	0.047079232494429545	0.489627967472237	0.6111000160133724	0.1784232421112594	0.319328995437277	0.1830201915614816	0.18115947302048688	0.7573429793259951	0.7661056873140752	0.6072325062198887	0.007317471095097341	0.4100347993277601	0.020548092492303105	0.956411085704069	0.9302513873887228	0.14032936788819678	0.020847253191666852	0.12747660131783764	0.060003274935138025	0.4232006113073599	0.054158083560119495	0.03282004160451551
