GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0
0	0.8616053322875203	0.19702079568399133	0.032371467077895504	0.25116082588156746	0.6863225653110847	0.9222376557632895	0.899306726202011	0.45167382517530075	0.5995252906262573	0.2811908573599305
5	0.10351105379786955	0.2716163219929638	0.9276036977049786	0.9084349214150705	0.09462511933618696	0.07381866588768113	0.08054695113998862	0.03399307604411426	0.2605577954916237	0.30017524572420373
11	2.901540598471599E-4	0.8432545093658238	0.019990205642334394	0.027561734450638146	0.015291581095716555	1.8632680982639494E-4	0.0013685333748689806	0.2114139235970512	0.0649913051299283	0.8189634165272561
1	0.11352624925356272	0.021184225759008017	0.8286600676868258	0.6546552932601744	0.9607017679079958	0.29872826959983284	0.23776374717009557	0.08365052427093643	0.42880353199370425	0.1816486218072291
18	0.11101012204195954	0.9994742751867449	0.01130020842594164	0.02792348598899608	0.0018817892289536978	0.09009260364840116	0.09680562193699845	0.17337148703323052	0.06444619525780754	0.9569917452207166
2	0.9870260684900072	0.32385043659086155	0.737022556563943	0.7315014250479869	0.3844793771472875	0.769308646550626	0.9365478726602804	0.07106121920774595	0.5261504686524978	0.3384273620585198
8	0.07132358935482827	0.7580990334645307	0.1879784465289498	0.23186279603207152	0.7747096458603201	0.19906002919931295	0.10144038505455981	0.9987098737501007	0.4643531012687758	0.8626824636468949
3	0.7682960057197226	0.19409765847139715	0.7310672180909504	0.7277251737146744	0.7178451418443271	0.9419639315549898	0.493951668195882	0.5253066526011936	0.43203936547592386	0.19338590185837634
24	0.07322091514255423	0.8885803449408014	0.09760987371230816	0.1029191680615336	0.10670775150995561	0.013521491031498372	0.30692823699423005	0.2655058759815718	0.4170312663733181	0.8864458551816401
4	0.3363006177241666	0.11842608945763379	0.7842936231949024	0.534660505114255	0.25504412201965004	0.01828557783635019	0.7606788397233627	0.9476745243315331	0.3679916839137566	0.5943181573383147
15	0.6866549284658948	0.9960672699815252	0.028429554632797664	0.19455219597823062	0.8907264903200828	0.9999995	0.037760691476265526	0.004009517970907786	0.5562638986607286	0.123955821101219
20	0.901639959202799	0.7777489550919952	0.04924356001375719	0.002408720400765688	0.07536693346262142	0.41914033429014047	0.08268229761482769	0.9992725607554955	0.14487581430636542	0.6688325600306768
6	0.27457579207938465	0.32920660493901915	0.3475938932547219	0.08163589093467703	0.16196858427994756	0.09562511361882797	0.12430201065082441	0.0588034180604742	0.29174465101217284	0.10384164891662243
7	0.4946895491293343	0.19507218093170195	0.8715748858608754	0.7617208073480788	0.11156621213407533	0.4563156297832339	0.3063973854677563	0.022685374786620402	0.36066099436432186	0.7381625676233753
10	0.40460901987137676	0.8567468523352758	0.06100089240386387	0.13383625184919726	0.9618913293415741	0.45816915298273697	0.6864641124208574	0.9987219067762586	0.6021082127395442	0.15770570846657744
17	0.5084273122403319	0.9533448490789566	0.059902954758120214	0.1446509845325288	0.9922337789030872	0.5786396382134124	0.8388829312123854	0.9999492828626633	0.7386261243854018	0.17744374544827474
9	0.5974561545417477	0.8071619487307975	0.9740909106035973	0.8130940705751952	0.7681321310545116	0.2978837569286658	0.18697640972903345	0.35006905620455847	0.6017113987129128	0.8210094050779927
23	0.7130124758166405	0.9060038541320186	0.9921277749340522	0.9289330010398031	0.8794607818627617	0.1889166963319167	0.05076960294455385	0.2835681557234887	0.7521657582234262	0.9262290893019258
22	0.7046060602612997	0.02839224425579095	0.999961226948738	0.9983055054299257	0.0056422678536299	0.5338538237824658	0.12644220666734143	1.6789498571952402E-4	0.21440373670732848	0.9959751839889248
13	0.9999995	0.047723888777264564	0.9998325909042358	0.9995783149088312	0.9999185934247969	0.9999995	0.9999995	0.8668136071531801	0.9951486467058782	0.05181705910734537
12	0.7321848100826974	0.6729074874312013	0.09136832555733848	0.5805951112364355	0.2619006438823677	0.3315332857567318	0.7868447870984151	0.11406327648377144	0.25732704861638744	0.6166423278153221
19	0.005205756767803653	0.20509493157096312	0.9625585446670007	0.22688873349448466	0.9138713393274336	0.7538306437426161	0.1129720799457648	0.9325162299342653	0.07253846373620078	0.0173188298737472
14	0.01726359551545091	0.9925962116076045	0.7564921579797638	0.508736297956309	0.8676127453270553	0.6914136983810548	0.7872022926202513	0.7139549295062337	0.2193036081414239	0.19636864610037225
16	0.30962375468036124	0.019824700475506135	0.30867738988108706	0.9320646484291933	0.9507082292778336	0.5720861787606747	0.9092413484438059	0.08346658656925807	0.7435876984461341	0.2777656272176992
21	0.04187797061975577	0.12724247573172204	0.9999852412185669	0.9999995	0.9998917656383398	0.7949507072620686	0.9998352319341911	2.280480009681955E-4	0.9980708148641656	0.26242101231496556
