GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0
0	1398.9420351341876	621.1095247116664	293.5819242702475	1438.2060547255858	1489.2278545067277	1167.457400947627	299.00064871286105	61.36807622485073	1299.3323406312345	1061.3632978899398
13	40.429272238444234	250.0521008224275	20.35834905156114	78.689513965164	48.55181972781204	7.525661350475179	73.92861910373242	256.7432924079828	44.00676585345506	85.14348343912435
1	1191.3737530506994	4457.202712295356	6328.915466297216	524.0045711569928	2216.9586140680535	1425.6251645264256	3621.967193202018	8883.595566071532	2670.519843016075	180.9718450947143
24	641.2262182755571	1057.8969453586142	7.80934388070239	1660.5855035738384	147.54949053580577	56.963131211850374	475.9769520844203	190.50413938557395	1204.2793164880086	300.7769328343448
2	652.1395364829474	199.62790140993638	244.2020457696443	419.82751938401555	233.8509332230223	461.5887372153542	607.398948588518	550.5347124550302	296.74476826204875	163.62618806107488
7	18.411855053756902	578.8531914530527	2547.3004265819386	1319.7896520682805	5007.277873685518	42.83726400851945	312.485501572807	44.63696263628105	3670.7959152226545	4556.264610782852
3	3780.4895764372804	3559.442768969295	2053.826529993821	791.0336890677213	108.60771892310845	4470.618831871813	1703.5852500842323	3346.4130184801343	2.6788640406274333	1839.3352110142507
21	2791.181247473832	2252.843814960012	942.5812456608807	492.26406328152876	230.9400635378465	3386.1865463352656	2303.2576985374913	7834.809351126387	505.9058300064039	3680.4454909466367
4	880.35075822024	1399.00543102076	617.1297668282277	2265.8301077918377	1246.8866872700987	127.03725459825742	2225.165565790446	1489.6253917092865	1114.4440052964446	1430.0485213722775
9	625.0990408780029	253.62074133220503	861.7000330611247	2.3405736461226545	325.2641278849321	1067.505193396615	7.861636011062813	198.91232505387268	394.1682516139113	239.849053936037
5	85.79765537664537	162.22087983426078	117.31049278219669	254.51859094523897	169.21993320045183	72.81048419663396	357.5966498747381	294.54151804523474	245.9452619797962	340.43299706087294
6	405.8761660511544	371.9281465838967	621.92039727856	102.14127730630166	497.6982142925769	518.0523524582269	504.24543815439085	133.67294765014833	364.04085782089066	99.31227195146316
11	570.8408153861559	560.527944182846	399.0055584198347	497.51047143671786	122.17378707045958	570.781820742335	568.0037894446655	570.7693600001496	209.42705752187226	205.30725447839842
8	1386.0553086319217	1396.8764256740947	1702.5240137322746	1678.7944734443768	397.91805589357455	1665.6872184251931	576.3097590177653	1490.6586496279365	2171.117730371196	438.3677356658528
18	13.150639391160151	35.36034290462121	159.516643172474	179.00413843557448	1240.9358967364162	64.05290470174893	1189.5990853831358	114.91495245936656	67.11373467078722	1255.8493289547107
10	9189.711065434853	11232.684816382789	12470.672751129181	3129.8243856342797	4648.358783906965	8769.347961595588	2473.5427626646897	3426.545820973493	1647.7009730674833	389.7471285307176
16	0.015319767778250183	16.462227062758227	653.6326183207537	143.0891857774294	5494.149481402618	0.09588489118576436	3.5991398666078815	0.10866473888484954	3288.812527553182	4053.609186160547
12	15.511193847165915	232.01747290706126	610.8480043294836	692.3741572593749	946.4477673190177	327.7982460483056	1019.7813446493245	464.81522262192254	829.9120015702335	874.7588278852231
14	5807.0859312136345	18064.57534026095	9580.56793224328	5110.367272437156	16653.728690292708	13253.919593126553	7969.160488527923	6917.5963242857	2484.790847583386	2228.8674262443956
15	698.5779702602102	4256.7644253631	2234.2968361744156	567.8024463286871	4254.209129969762	3615.1014657007904	1594.907138623772	1249.2149517981236	47.03192757503446	34.97991519738086
17	653.6769076336016	653.6769076336016	647.5272473247607	653.62744459163	11.336617776013862	653.6769076336016	653.6769076336016	653.6769076336016	234.90856704334448	120.68736060698811
22	0.05039048527509047	0.6294418159243993	16.87126554126298	24.731466315542075	556.2428910343497	2.625631935601946	558.2219637611768	13.069947392192208	2.4633766088856133	553.1943813662358
19	1488.7418601253783	11578.463347984569	1701.6933352070948	11212.863794930872	3209.7992080256117	1972.7495316230666	1866.521877382025	11562.945378049344	9405.375920651468	2124.137588155818
20	2731.8985113017134	44.49619774457589	2725.283089674199	66.76448005756922	2552.8543050915164	2697.8443426473063	2680.348158967473	30.05135102767995	273.654450686337	2709.8312392896664
23	1302.471403682024	1763.5347541252297	6841.824484797913	2749.369020044202	6907.928966959255	4425.084782689794	4457.312906071191	1573.5892212907272	495.38952242173247	6238.446369921377
