GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0
0	293.6501222172601	119.7604025074077	188.33570832103845	277.05994841090995	113.02659895815233	215.70953492897672	285.6096630233948	174.57517713611415	200.3233115259963	59.57600446809441
22	0.33826164508741674	202.29920807431355	39.454175144322505	83.97449557304778	2243.836240738973	10.168521434591172	174.58358764719202	643.4383490214656	3.8782958779847614	310.39192516132175
1	411.2514197839601	967.3857840068617	3420.140615245427	84.93947051363804	2699.5408354859314	3319.268803968359	207.92438947481043	413.3298109403342	3428.6491844941374	1473.2372316244027
21	2939.0091281244363	2583.5897502083562	32.39659932806451	2953.7254683672477	224.43415131026404	44.24897440481161	2952.906973122122	2939.1390821965247	29.630182953767612	1610.4634320905425
2	1235.9605258428703	151.83745527362325	902.3879885217726	510.3987639009736	291.31399953863973	1114.1917218616054	726.927510293512	249.83623659997153	1149.6629349800596	409.2931222656846
10	2.6941621969916687	1963.4744712278498	156.87812318369177	1147.150165365631	1871.8324429511545	32.18077871024477	353.0774461122155	1919.7504036600126	23.595413590860737	1595.3446730309674
3	526.0832270425874	313.8027315844063	230.90563553178023	443.142925611658	455.7396814401694	612.8219728330974	138.36845834960067	286.385421728342	227.24739919878465	579.3809118354944
9	154.38747053171807	536.4104291228847	765.0303361327914	251.23355472256262	248.1100542031172	55.43150937056336	978.931497114721	604.6330095743863	738.5069058868568	105.47123527510666
23	434.60133910210277	204.5225049762232	67.65274168933026	380.4153454296221	385.5643422190723	455.5596711323097	6.649979467285658	149.80574348407436	65.45428301109355	444.39544079079616
4	260.7223103152335	359.77841853089313	91.38499938533904	326.32319657681575	556.2554522695078	315.73493104548913	771.550582497677	213.53032467110668	592.9221818492498	702.0564698468708
7	1022.5415102250518	1714.246489294048	60.189243279030975	1381.5156896203605	3020.127398126045	1462.5349098213132	3775.5305095217836	492.7156103284233	3257.5648425506047	3558.1712625319806
5	6038.574876980642	14564.152668703204	4983.229939926906	14160.553163045815	20733.853151344054	19249.33967472523	22027.62595120785	18725.126386726468	6495.577604254875	10790.521234426304
14	2191.5210855359073	541.6083048071432	2274.095793319321	644.4023466478056	362.4105935858375	48.46906346546821	257.13329304185754	17.278809457098845	2106.308607569188	1129.3534105188908
6	8132.454668930606	5178.034250493024	6641.449539236509	3685.2903031248197	1826.3423387698056	7595.6009440509515	10680.673893226953	4877.071657961403	7985.144770872336	12425.381531118674
15	2565.480263322896	3762.371784274133	3172.709253287278	4288.279150612574	4514.8266572008515	2720.4618107999695	1314.1035376628643	3968.9352199194973	2338.573050344497	733.1629048085451
16	4089.9705231056914	1978.0731797041512	5491.572968450682	2991.3929725168678	319.52630897135583	2936.92587241687	6.543201429016864	5272.121839537421	209.73274953362917	83.12260438420677
8	74.7501991434137	66.97974482463016	88.42391300685298	97.92315309549213	46.60669567689017	103.45683399070477	106.29531733734214	0.03420838092588532	36.16256104105393	92.05942130169603
12	946.7617335559858	1661.497412676762	469.6930513921325	271.19330401767394	5349.405233700758	128.90455100516675	183.54610635732527	8624.466284586713	6966.311302344462	368.3242084242096
20	997.2338200163684	319.58431993555354	95.51908717924029	880.9697908118849	877.5335698262204	1030.2677060366573	15.797562078140613	208.23613707058908	102.0006131293303	1021.3314520522159
11	19652.64898860872	12317.42147850729	9811.912869586136	15318.62878455387	233.6444336261135	21396.579086632133	785.541631220742	11258.64711003661	7879.358278036426	18691.414662918276
19	1754.7552115363733	3267.195140225857	4113.748909579094	2600.448101330946	1942.9381025902708	1568.7404530087701	6004.37705207704	171.26106464089318	567.5376864733954	1997.240963702117
13	142.38102840795597	3818.008369561095	64.68455289164713	3518.0146725548993	473.69254282817576	6381.982757543581	2303.656407031257	7806.290449818101	917.4927098620491	3085.0224074510475
17	6910.315153228818	7792.24775201889	8100.8255018838445	14308.168503537376	17841.75025818826	16527.650703614723	21903.700311940505	14042.453736581545	1436.1392809543695	13534.716568191838
18	185.45912040427584	690.7800734940244	217.93335336231016	292.65064574721936	268.7285428059458	452.1893993215543	903.8058659021145	965.976370285298	529.3575901443265	315.7919540930904
24	377.6165600202035	352.538317814521	3563.3969444774307	361.4324699181604	3474.043205776957	2988.515439240475	120.07356830356525	99.20206767508337	2809.2196960471088	1715.1893558012691
