GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0	exp_10_smpl_0	exp_11_smpl_0	exp_12_smpl_0	exp_13_smpl_0	exp_14_smpl_0	exp_15_smpl_0	exp_16_smpl_0	exp_17_smpl_0	exp_18_smpl_0	exp_19_smpl_0	exp_20_smpl_0	exp_21_smpl_0	exp_22_smpl_0	exp_23_smpl_0	exp_24_smpl_0
0	0.8144802004312893	0.06096401142830782	0.224829337784464	0.05610091651032662	0.3338075522134272	0.6861674888021583	0.7776899709945069	0.08752653847854615	0.946354698480064	0.5320751180071878	0.763220081725815	0.4014563868570347	0.4769987341176723	0.6495981788366414	0.005555026978517547	0.17552538782860674	0.8121119581846129	0.48242198670873426	0.5655891807195951	0.8536609300099275	0.6446409664998964	0.22228052535286147	0.6262713538395015	0.3573956665765198	0.030248201377892036
9	0.18381518215312773	0.22080459934488111	0.9001733129219641	0.11792182963399069	0.744588423146203	0.26566244074766054	0.24359986921476384	0.3243582636247883	0.12301544061309545	0.21156146236064105	0.3087283847072948	0.40803663404437285	0.532042991052396	0.061483696177267545	0.37165735056780574	0.9506542104774455	0.25687996866515583	0.15896535734329373	0.24182691485758015	0.11765083931222571	0.025339109390488175	0.15513026088618134	0.36282979915568836	0.4971624251126362	0.9928583882712985
21	0.03471629513902968	0.9987858099820466	0.8619462940207824	0.9988163038578267	0.7072244751015917	0.11788257758024791	0.06707998426297845	0.9964507291398719	0.008370723248572022	0.29063750286938017	0.10046938354467683	0.5334122540697172	0.4219111290648424	0.14949081905135767	0.9999995	0.9528018462214205	0.059804830507368324	0.4095209957514426	0.2561535522217248	0.04630443099622407	0.1697790303872278	0.9065373094448635	0.14482411179294752	0.6273286717585177	0.9998739038327484
1	0.11772160138364492	0.6075927551306496	0.5411692173492605	0.7238003407066946	0.6528535381777626	0.7616002786906483	0.920325488557909	0.28388862038377793	0.9515172917251703	0.21896523356548497	0.806695068525575	0.34774168233552577	0.4953886501816211	0.031143542177655078	0.30058392963644215	0.9857416990608167	0.4608519157855332	0.27321767127689267	0.3195604791745347	0.5208231465881085	0.11767123462350226	0.793094289216962	0.3737719575224343	0.20874849542535887	0.965515667383603
11	0.9985982423590162	0.4305753920385097	0.5690813524298753	0.07936154004322364	0.025822139083304267	0.18319353896943627	0.0142603466434404	0.5031119169605291	0.10302717480819518	0.5579458335477712	0.005706000260858171	0.9202399678780332	0.02204460015872304	0.7435304092805654	0.4896532873144132	0.036387208162927225	0.7594954496615722	0.17810444275372347	0.3463153084697628	0.11116683269292574	0.039089277474406624	0.11311297872495699	0.02791288092831439	0.04264382099869309	5.048020518559549E-4
23	0.9969322813256843	0.09677795407215094	0.24981386368866088	0.004606806473158746	0.009506109006494382	0.0057730109584160135	0.0010936618493833953	0.5040916099978004	5.012645976496563E-4	0.646504580155053	0.004150308346105112	0.8206944959961019	0.023785227726990425	0.8772363629608906	0.4483906970800888	1.4617219092747223E-4	0.5237140899726069	0.05733506763407956	0.14370684256301583	0.02101242818226796	0.05226193281301128	0.003490075341349741	0.03879990225622406	0.048922093591676354	3.178344977544991E-4
2	0.9877603211011697	0.6499996416037293	0.7177260114307467	0.3899062500669807	0.23172615908518657	0.564095723516477	0.26739360018120817	0.4364873780021133	0.6746863374470642	0.444051645271954	0.08801395646052307	0.8143495698346627	0.09899018561120021	0.4979135111952952	0.4178890628136959	0.41098834121038513	0.7495504942063838	0.32822684073491815	0.37516337890324286	0.30926443556395483	0.08859992940019394	0.473252934351202	0.06430844020641353	0.13339669724803999	0.0391258501148804
10	0.004842025383754288	0.20176445693120512	0.16631169816289917	0.524623913157987	0.8230112290221422	0.29768627464179176	0.6919415251720625	0.40629706076900957	0.15838481651220707	0.4158781383502596	0.9686683897544837	0.07402429567815262	0.9522295140045148	0.36051178756549196	0.45297147199806703	0.5118923514642137	0.11964674059016038	0.6488447610590041	0.5538354220581099	0.6671273427515756	0.9591195314699285	0.4111662996029874	0.9763724304218981	0.9279250838791082	0.9921450808465804
3	0.7742973340000163	0.9219654891723019	0.7665244780080197	0.7862323873258962	0.08396174612270088	0.07853670588132973	0.07231524157843681	0.09876659114495814	0.16613675062412034	0.13962096031871873	0.7799224055363049	0.8902524384912307	0.680012890656168	0.5647874900290971	0.1029932489101627	0.6112446611396886	0.5941545652240007	0.464708526521987	0.6009294194832764	0.3498953066009792	0.046484633371041896	0.44106962401011246	0.749388749183164	0.5752742804431734	0.3066953944169789
7	0.0904550884086847	0.03956193198009754	0.10212521857811592	0.07898498687799467	0.9584520751170723	0.9496371041830322	0.9672424445905597	0.9536892222782498	0.8246504188405073	0.8640905162064995	0.1192419105075798	0.03724734796427063	0.14402825878281253	0.26934385399939426	0.9287665328475054	0.23006103352055035	0.24367535935446188	0.3555210231214082	0.27604598164438815	0.5530749229980298	0.9861236500784636	0.3954363638672818	0.1089422857472413	0.2639477753833601	0.626705309145627
