GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0
0	0.8162601316349556	0.19145881019303662	0.03451951884646784	0.2407329168654184	0.6525988067437768	0.9430000047878686	0.8942505250318363	0.4224284199015854	0.5746717098735539	0.2854112849490358
21	0.24084266404179094	0.9342249567262689	0.23377415099782867	0.5173967778851881	0.32072914449067647	0.19978363492842258	0.03819280728876679	0.056689935065284594	0.33053448433206367	0.39637713868149116
22	0.052063369043478344	0.9536956124718277	0.9998495905014699	0.9169024254392236	0.12303472353033267	0.014974784641036258	0.023443644216101733	0.48515998530736687	0.18839559756266344	0.765462495665711
1	0.12137343399399608	0.02210689550682512	0.8693993090525542	0.6657000484424395	0.9581005968755484	0.29418833271756234	0.24764395861231736	0.07995194574689046	0.42437159058755586	0.1713116991632056
7	0.9986601899212701	0.9999995	0.08023160774755342	0.2799875328103013	0.016281721204806407	0.955672783981588	0.9565719616333095	0.9996297794481878	0.6994712801733429	0.9932609371246096
2	0.9863999523200624	0.3253009797959893	0.7756037187082248	0.6852600719591133	0.4205982336492509	0.7668522908185276	0.9449600859584881	0.06327907358456329	0.5424980849931115	0.3258010006271907
16	0.0060236692650036385	0.08086866204025595	0.003698830567903303	0.010516330047884334	0.07908416997860038	0.0822439828007744	0.04246392896317512	0.7668855203610108	0.07480862207251635	0.09327929285171004
3	0.7514382367665368	0.19172796724730143	0.7432142214627725	0.7875404623879462	0.7380828068719695	0.946857611239094	0.47712370923916	0.5222102269986795	0.4057769658731524	0.21321377775187866
12	0.11226766340646559	0.9905441827116125	0.15948982662756786	0.11926601307508747	0.19009196690916913	0.017414990249962018	0.511287542882192	0.43186245742876644	0.8076627069240986	0.9861625337892548
4	0.30882456171782674	0.11217595542445691	0.7561028948112876	0.5343136448333207	0.27274464304736484	0.018836050892072183	0.7623658025024938	0.9523439536250368	0.35494165121633087	0.5712814209567705
15	0.025567001787865928	0.07405709265019718	0.0015412595203996115	0.005628712011730743	0.013652161006057182	0.049574751462551976	0.01663433088081422	0.0064857857259685995	0.017189808589936347	0.006535381435828274
23	0.7538256615187955	0.9965171077511037	0.13160350638436613	0.0488043620961214	0.10565215966377434	0.5312530414209266	0.01718544793358658	0.05686593232196889	0.21610474114139214	0.28697167324914086
5	0.2970419899271786	0.36052351557824674	0.3675372723011803	0.08088990534628619	0.17505860695741385	0.08749097064270259	0.12952294136546408	0.06236962730918558	0.2630779693103612	0.10713006376703633
11	0.8493100119632113	0.6499997862748572	0.5687781646685506	0.99810368777386	0.9662534316567578	0.9974461579326153	0.9899205122619955	0.999426172192279	0.8670681081513286	0.9957533967555474
14	0.9187235154415957	0.7222625165556658	0.6659482248463324	0.9968269358301036	0.9654401525207119	0.9957355026300598	0.9852080625322258	0.9987784453972446	0.8381059570875299	0.9935074168271513
20	0.0949310385826999	0.009547854030763171	0.055077115610770416	0.01613458087815163	0.0075226059666604825	0.009293644097202005	0.0028093884123890057	0.012489634747108326	0.14072978980337458	0.026616957986476387
6	0.4931582319524372	0.19086820972171267	0.858564154888251	0.7318372799518087	0.11136301879362723	0.4687368030536502	0.38033671741161834	0.025194573073610466	0.31300086577928665	0.696264748568695
18	0.5714610442079868	0.08155540649811809	0.9513923372496658	0.8612322836910417	0.021829680126494718	0.5078410332785918	0.30826045579388917	6.649055032017942E-4	0.28320721731843207	0.7892087694546847
9	5.514286449479877E-4	2.1256403011669928E-7	0.9998977844753265	0.9674071575363016	0.9999995	0.017974265665674075	0.016941143711848964	1.733591378919937E-4	0.27824242046711756	0.0024279473125450113
13	0.08465886933593884	0.22380566971544846	0.02246060977244122	0.006035573356089215	3.910756726021162E-4	0.038537513179620536	0.037525327775397854	0.035603548076736664	0.05453938720934698	0.03646959622685214
8	0.6222968417453403	0.8755201385869247	0.9790132802007769	0.8676996481279576	0.7912101144175198	0.3031492894168369	0.17967122087523382	0.3406881836099148	0.6392275750275465	0.8198721953576443
10	0.6934607950254159	0.6147448393691041	0.09559296242256782	0.5117294436869056	0.2505768093033729	0.29920076666627143	0.7629092850777299	0.10188761064393644	0.2499652573002541	0.6096039436052418
17	0.018009429603579156	0.9926844990074484	0.7427307157805142	0.5035020344469935	0.9025250237328796	0.7206059603437422	0.7817747320752004	0.6581731200686526	0.20752208609115572	0.2006801639655973
19	0.2940947567849796	0.02148055437867735	0.2759952614144169	0.9440589380461223	0.9633640735515412	0.5563295280109792	0.8385011983473756	0.08764592458680684	0.6570817287433679	0.27638714316444013
24	0.9960609959174727	0.9999995	0.999115833411556	0.9999815515232086	0.9999995	0.9999995	0.9999995	0.9999995	0.9747119949683698	0.9999148099794386
